champion1,champion2,games,wins,win_rate
Kayle,Jarvan IV,1,0,0.0
Shaco,Jax,2,2,100.0
Thresh,Teemo,1,0,0.0
Singed,Jarvan IV,3,0,0.0
Jhin,Kayn,1,0,0.0
Tahm Kench,Nasus,1,1,100.0
Hwei,Skarner,1,1,100.0
Soraka,Singed,1,0,0.0
Yuumi,Brand,3,0,0.0
Swain,Fiddlesticks,4,0,0.0
Heimerdinger,Warwick,1,0,0.0
Aurora,Briar,1,1,100.0
Thresh,Sion,4,2,50.0
Ashe,Skarner,1,0,0.0
Taric,Zeri,1,0,0.0
Ashe,Zac,2,1,50.0
Mordekaiser,Viego,7,0,0.0
Karma,Darius,4,0,0.0
Kennen,Warwick,1,0,0.0
Zilean,Kayle,1,0,0.0
Sona,Twitch,1,1,100.0
Anivia,Graves,1,0,0.0
Seraphine,Morgana,1,1,100.0
Jarvan IV,Rengar,4,4,100.0
Ivern,Master Yi,3,1,33.33
Renata,Morgana,6,6,100.0
LeBlanc,Graves,1,0,0.0
Taric,Olaf,11,6,54.55
Jax,Lillia,1,0,0.0
Zilean,Chogath,1,1,100.0
Malphite,Nidalee,1,1,100.0
Hwei,Udyr,3,1,33.33
Morgana,Neeko,1,0,0.0
Bard,Vayne,5,5,100.0
Heimerdinger,Volibear,2,0,0.0
VelKoz,Sett,1,0,0.0
Pyke,Sion,1,1,100.0
Taric,Leona,1,1,100.0
Lee Sin,Dr. Mundo,1,0,0.0
Zed,Fiddlesticks,1,1,100.0
Sett,Udyr,1,1,100.0
Briar,Udyr,1,0,0.0
Nami,Nasus,5,0,0.0
Hwei,Ivern,3,2,66.67
Elise,Brand,1,0,0.0
Hwei,Naafiri,6,5,83.33
Shen,Elise,1,0,0.0
Jarvan IV,Nunu & Willump,3,1,33.33
Hwei,Diana,3,2,66.67
Rumble,Viego,12,1,8.33
Ziggs,Kayn,2,2,100.0
Senna,Vayne,1,1,100.0
Zilean,Olaf,24,15,62.5
Galio,Fiddlesticks,1,1,100.0
Ornn,Jarvan IV,3,3,100.0
Soraka,Mordekaiser,1,0,0.0
Thresh,Shen,1,1,100.0
Taliyah,Pantheon,6,6,100.0
Jarvan IV,Warwick,1,1,100.0
Taric,Corki,1,1,100.0
Malphite,Zed,1,1,100.0
Brand,Shyvana,1,1,100.0
Fiora,Rammus,1,1,100.0
Ahri,Kayn,1,1,100.0
Jarvan IV,Vi,6,6,100.0
Rengar,KhaZix,6,0,0.0
KSante,Viego,3,3,100.0
Hwei,Xin Zhao,7,0,0.0
Ornn,KhaZix,4,0,0.0
Singed,Graves,3,0,0.0
Quinn,Gwen,5,5,100.0
Annie,Graves,7,7,100.0
Quinn,Zed,3,0,0.0
Camille,Lillia,11,3,27.27
Lulu,Yorick,5,0,0.0
Ahri,Nidalee,2,0,0.0
Syndra,Ekko,4,4,100.0
Sylas,Darius,3,0,0.0
Ashe,Elise,6,6,100.0
Caitlyn,Naafiri,5,0,0.0
Twitch,Belveth,16,6,37.5
Darius,Talon,2,2,100.0
Braum,Sett,4,4,100.0
Swain,Rumble,3,3,100.0
Lulu,Darius,3,3,100.0
Taliyah,Rengar,4,4,100.0
Pantheon,Reksai,10,1,10.0
Twisted Fate,Jax,2,2,100.0
Malphite,Vi,7,7,100.0
Taliyah,Vi,5,0,0.0
Neeko,Lucian,7,0,0.0
Urgot,Trundle,9,9,100.0
Brand,Nidalee,4,4,100.0
Ashe,Talon,5,5,100.0
Nami,Ezreal,5,0,0.0
Syndra,Kayn,3,3,100.0
Mel,Aphelios,2,0,0.0
VelKoz,Maokai,1,0,0.0
Elise,Tryndamere,3,3,100.0
LeBlanc,Pantheon,7,6,85.71
Annie,Reksai,4,4,100.0
Vex,Diana,2,0,0.0
Reksai,Graves,3,0,0.0
Blitzcrank,Darius,2,0,0.0
Jinx,Vi,4,0,0.0
Jarvan IV,Kindred,2,0,0.0
VelKoz,Skarner,3,1,33.33
Twitch,Skarner,1,0,0.0
Morgana,Tryndamere,5,5,100.0
Yasuo,Jarvan IV,9,0,0.0
Xerath,Evelynn,2,2,100.0
Taliyah,Amumu,1,0,0.0
Ezreal,Lee Sin,8,8,100.0
Xerath,Amumu,2,0,0.0
Shaco,Gragas,1,0,0.0
Hwei,Kayn,2,1,50.0
Xerath,Sejuani,6,6,100.0
Nasus,Master Yi,4,0,0.0
Zyra,Ambessa,5,3,60.0
Garen,Kayn,7,0,0.0
Thresh,Ezreal,5,0,0.0
Lee Sin,Lillia,3,0,0.0
Mel,Gragas,2,2,100.0
Singed,Master Yi,5,0,0.0
Annie,Rammus,5,5,100.0
VelKoz,Warwick,6,0,0.0
Ashe,Amumu,8,8,100.0
Senna,Zeri,7,0,0.0
Tahm Kench,Yorick,4,0,0.0
Caitlyn,Kayn,6,0,0.0
Yuumi,Tryndamere,4,4,100.0
Lee Sin,Rengar,1,1,100.0
Tahm Kench,Shyvana,4,1,25.0
Anivia,Belveth,3,3,100.0
Milio,Caitlyn,1,0,0.0
Lux,Neeko,3,0,0.0
Evelynn,Lissandra,1,0,0.0
Annie,Nunu & Willump,3,3,100.0
Soraka,Darius,5,0,0.0
Twisted Fate,Jinx,2,2,100.0
Twitch,Gragas,3,3,100.0
Elise,Draven,5,0,0.0
Trundle,Ivern,4,0,0.0
Milio,Aurora,5,0,0.0
Taliyah,Nocturne,5,1,20.0
Maokai,Sylas,6,6,100.0
Twitch,Reksai,7,2,28.57
Mel,Evelynn,1,0,0.0
Mel,Mordekaiser,6,0,0.0
Ornn,Reksai,1,0,0.0
Bard,Kaisa,1,0,0.0
Aurora,Jarvan IV,1,0,0.0
Shaco,Graves,3,0,0.0
Twitch,Shyvana,2,2,100.0
Nunu & Willump,Master Yi,4,2,50.0
Alistar,Illaoi,4,0,0.0
Jarvan IV,Zed,2,0,0.0
Rumble,Volibear,5,5,100.0
Mel,Draven,1,1,100.0
Galio,Rengar,6,5,83.33
Mel,Elise,1,0,0.0
Sylas,Graves,1,0,0.0
Yuumi,Yorick,1,0,0.0
Yuumi,Darius,10,0,0.0
Lulu,Alistar,5,5,100.0
Braum,Darius,7,5,71.43
Janna,Darius,1,0,0.0
Singed,Reksai,1,0,0.0
Seraphine,Darius,3,0,0.0
Urgot,Xin Zhao,4,0,0.0
Lulu,KogMaw,5,5,100.0
Taliyah,Naafiri,4,4,100.0
Caitlyn,Xin Zhao,1,0,0.0
Anivia,Kayn,1,1,100.0
Amumu,Hecarim,1,0,0.0
Xerath,Karthus,3,3,100.0
Bard,Twisted Fate,2,0,0.0
Zyra,Amumu,2,2,100.0
Seraphine,Shen,1,0,0.0
Rumble,Kindred,4,1,25.0
Shen,Warwick,2,0,0.0
Leona,Ornn,2,0,0.0
Shaco,Warwick,1,0,0.0
Twitch,Talon,3,0,0.0
Zyra,Skarner,5,0,0.0
Karma,Ezreal,5,2,40.0
Galio,Graves,2,2,100.0
Ornn,Zac,2,1,50.0
Taliyah,Gragas,3,3,100.0
Swain,Shaco,6,3,50.0
Kled,Fiddlesticks,3,3,100.0
Xerath,Ivern,1,0,0.0
Brand,Trundle,1,0,0.0
Fiddlesticks,Sejuani,4,1,25.0
Brand,Karthus,4,4,100.0
Shaco,Urgot,2,1,50.0
Sivir,Wukong,2,0,0.0
Twisted Fate,Reksai,3,3,100.0
Yuumi,Aatrox,2,2,100.0
Tristana,Volibear,1,0,0.0
Nautilus,Sett,3,0,0.0
Galio,Neeko,1,0,0.0
Skarner,Warwick,1,1,100.0
Vex,Lee Sin,9,1,11.11
Maokai,Urgot,3,0,0.0
Taliyah,Zed,6,6,100.0
Sona,Tryndamere,1,0,0.0
Zoe,Urgot,3,3,100.0
Zoe,Poppy,3,0,0.0
Anivia,Taliyah,3,0,0.0
Chogath,Lee Sin,6,0,0.0
Veigar,Skarner,9,2,22.22
Taliyah,Graves,2,0,0.0
Annie,Sylas,4,0,0.0
Annie,Briar,2,0,0.0
Zilean,Zyra,3,3,100.0
Twisted Fate,Elise,1,0,0.0
Mel,Jax,1,1,100.0
Lee Sin,Naafiri,3,0,0.0
Jarvan IV,Elise,2,0,0.0
Fiddlesticks,Zac,12,8,66.67
Ashe,Lee Sin,9,3,33.33
Heimerdinger,Elise,4,4,100.0
Seraphine,Teemo,6,0,0.0
Nasus,Naafiri,1,0,0.0
Brand,Kaisa,1,0,0.0
Pantheon,Ryze,1,1,100.0
Taliyah,Talon,4,4,100.0
Amumu,Wukong,1,1,100.0
Nami,Aurelion Sol,3,3,100.0
Zyra,Corki,3,3,100.0
Taliyah,Reksai,3,3,100.0
Lucian,Corki,2,0,0.0
Caitlyn,Teemo,1,0,0.0
Swain,Reksai,6,6,100.0
Renata,Rammus,4,0,0.0
Fiddlesticks,Reksai,2,2,100.0
Sylas,Skarner,4,3,75.0
Blitzcrank,Twitch,3,0,0.0
Kled,Gragas,1,1,100.0
Singed,Ekko,3,0,0.0
Lulu,Jinx,1,0,0.0
Anivia,Jax,1,0,0.0
Smolder,Viego,2,0,0.0
Leona,Vayne,3,3,100.0
Galio,Qiyana,3,0,0.0
Brand,Xin Zhao,1,0,0.0
Soraka,Vayne,1,0,0.0
Nidalee,Vayne,1,0,0.0
Ashe,Nidalee,1,0,0.0
Milio,Jinx,5,0,0.0
Xerath,Nidalee,3,1,33.33
Rumble,Naafiri,4,2,50.0
Taliyah,Volibear,1,1,100.0
Annie,Nidalee,6,6,100.0
Ornn,Diana,1,0,0.0
Janna,Aphelios,1,0,0.0
Soraka,Kaisa,2,0,0.0
Lee Sin,Zac,2,0,0.0
Galio,Gragas,3,0,0.0
Quinn,Diana,1,0,0.0
Nidalee,Sylas,3,0,0.0
Shaco,Corki,2,0,0.0
Veigar,Talon,4,0,0.0
Sion,Ekko,4,3,75.0
KogMaw,Kindred,2,0,0.0
Senna,Yone,4,3,75.0
VelKoz,Darius,4,4,100.0
Elise,Sylas,3,3,100.0
Mel,Karthus,7,6,85.71
Singed,Sylas,1,1,100.0
Ezreal,Viego,2,2,100.0
Zilean,Neeko,1,1,100.0
Brand,Jax,1,1,100.0
Rumble,Belveth,1,1,100.0
Xerath,Olaf,3,3,100.0
Milio,Nasus,1,1,100.0
Mel,Fiddlesticks,2,0,0.0
Lee Sin,Nidalee,2,0,0.0
Fiddlesticks,Maokai,1,0,0.0
Annie,Master Yi,3,3,100.0
Annie,Zed,3,1,33.33
Taric,Neeko,3,3,100.0
Jarvan IV,Trundle,1,0,0.0
Neeko,Morgana,1,0,0.0
Hwei,Poppy,4,2,50.0
Pantheon,Darius,4,2,50.0
Lissandra,Rengar,4,0,0.0
Sona,Sett,1,1,100.0
Veigar,Jarvan IV,4,3,75.0
Ornn,Viego,2,0,0.0
Twisted Fate,Gragas,1,0,0.0
VelKoz,Olaf,6,2,33.33
Jhin,Wukong,2,0,0.0
Amumu,Reksai,1,1,100.0
Anivia,Nunu & Willump,1,1,100.0
Taliyah,Jarvan IV,3,3,100.0
Viktor,Kayn,3,0,0.0
Senna,Teemo,4,2,50.0
Amumu,Karthus,4,4,100.0
Braum,Yone,1,0,0.0
Galio,Vayne,1,0,0.0
Vex,Kayn,1,1,100.0
Lulu,Yone,2,2,100.0
Nunu & Willump,Naafiri,2,0,0.0
Zeri,Zed,2,2,100.0
Malphite,Nunu & Willump,1,0,0.0
Pantheon,Aphelios,3,0,0.0
Jhin,Ivern,1,0,0.0
Nautilus,Tristana,2,0,0.0
Yasuo,Viego,1,0,0.0
Malzahar,Kayn,2,0,0.0
Zyra,Yorick,3,3,100.0
Fiddlesticks,Warwick,1,1,100.0
Twitch,Kayn,1,0,0.0
Karma,Ryze,1,1,100.0
Sion,Zac,1,0,0.0
Urgot,Zac,2,2,100.0
Pyke,Chogath,2,2,100.0
Taliyah,Master Yi,1,1,100.0
Sett,Graves,1,0,0.0
Pantheon,Chogath,2,0,0.0
VelKoz,Zyra,1,0,0.0
Varus,Viego,1,0,0.0
Milio,Zeri,1,1,100.0
Lee Sin,Urgot,1,0,0.0
Nautilus,Aphelios,1,1,100.0
Ashe,Xin Zhao,2,1,50.0
Gangplank,Viego,1,0,0.0
Ziggs,Shyvana,1,0,0.0
Seraphine,Zeri,1,0,0.0
Vi,Gragas,1,1,100.0
Twisted Fate,Vi,7,6,85.71
Nami,Lucian,1,1,100.0
Lux,Urgot,1,0,0.0
Nidalee,Vi,5,3,60.0
Zac,Diana,2,0,0.0
Sett,Taliyah,1,0,0.0
VelKoz,Gragas,1,1,100.0
Jarvan IV,KhaZix,4,0,0.0
Yasuo,Lee Sin,1,0,0.0
Pyke,Ryze,1,0,0.0
Ekko,Lee Sin,2,1,50.0
Elise,Nasus,1,1,100.0
Anivia,Sion,1,0,0.0
Galio,Xin Zhao,1,1,100.0
Ivern,Graves,1,0,0.0
Morgana,Yone,1,0,0.0
Hwei,Nunu & Willump,1,0,0.0
Gragas,Taliyah,1,0,0.0
Ashe,Naafiri,1,0,0.0
Tahm Kench,Neeko,1,0,0.0
Ashe,Belveth,1,0,0.0
Qiyana,Viego,1,1,100.0
Singed,KhaZix,1,0,0.0
Soraka,Teemo,2,1,50.0
Fiddlesticks,Olaf,8,0,0.0
Veigar,Belveth,1,1,100.0
KSante,Pantheon,3,3,100.0
Senna,Olaf,13,9,69.23
Veigar,KhaZix,5,5,100.0
Twisted Fate,Sejuani,8,0,0.0
Riven,Pantheon,3,3,100.0
Twitch,Ivern,6,0,0.0
Karthus,Vi,1,0,0.0
Brand,Dr. Mundo,3,0,0.0
Rakan,Nasus,4,0,0.0
Zac,Dr. Mundo,6,5,83.33
Lux,Olaf,5,2,40.0
Rumble,Dr. Mundo,1,1,100.0
Rumble,KhaZix,2,2,100.0
Aurora,Dr. Mundo,5,0,0.0
Rell,Sion,7,1,14.29
Heimerdinger,KhaZix,6,0,0.0
Aatrox,Trundle,5,5,100.0
Galio,Reksai,5,0,0.0
Camille,Rammus,1,0,0.0
Gragas,Shyvana,2,0,0.0
Hwei,Lillia,1,1,100.0
KSante,Zed,4,4,100.0
KSante,Taliyah,1,0,0.0
Ornn,Brand,1,1,100.0
KSante,Lillia,1,1,100.0
KSante,Ekko,3,3,100.0
Janna,Singed,4,1,25.0
Sejuani,Taliyah,6,6,100.0
Nautilus,Sion,4,0,0.0
Hwei,Lee Sin,2,2,100.0
VelKoz,Taliyah,1,0,0.0
Nautilus,Aurelion Sol,4,0,0.0
Riven,Hecarim,5,0,0.0
Nautilus,Nasus,7,6,85.71
KSante,Karthus,4,4,100.0
Zac,Shaco,6,0,0.0
Sejuani,Reksai,1,1,100.0
Lee Sin,Ivern,6,6,100.0
Mordekaiser,Lee Sin,3,3,100.0
Veigar,Diana,2,1,50.0
Gragas,Rumble,3,0,0.0
Nidalee,Singed,3,0,0.0
Zac,Master Yi,3,0,0.0
Janna,Olaf,25,7,28.0
Zoe,Darius,1,1,100.0
Trundle,Shyvana,3,3,100.0
Veigar,Naafiri,1,1,100.0
Vladimir,Master Yi,3,3,100.0
Lulu,Teemo,8,6,75.0
VelKoz,Shyvana,2,0,0.0
Rakan,Twisted Fate,1,0,0.0
Elise,Olaf,11,1,9.09
Taric,Shyvana,3,3,100.0
Hwei,Wukong,3,2,66.67
Taric,Sejuani,7,3,42.86
Shaco,Nasus,3,0,0.0
Qiyana,Pantheon,4,4,100.0
Syndra,Kindred,2,0,0.0
Heimerdinger,Rengar,2,2,100.0
Chogath,Udyr,2,2,100.0
Zac,Taliyah,2,0,0.0
Nidalee,Dr. Mundo,10,10,100.0
Rakan,Shen,3,3,100.0
Fiddlesticks,Brand,1,1,100.0
Ivern,Taliyah,1,1,100.0
Lissandra,Viego,2,0,0.0
Vladimir,Diana,2,2,100.0
KSante,Shaco,1,0,0.0
Zoe,Taliyah,2,0,0.0
Ivern,Zed,8,0,0.0
Qiyana,Ambessa,1,1,100.0
Yuumi,Nautilus,1,0,0.0
Hwei,Master Yi,2,2,100.0
VelKoz,Aurelion Sol,1,1,100.0
Fiora,Pantheon,2,0,0.0
Twisted Fate,Brand,3,0,0.0
Fiddlesticks,Mordekaiser,4,3,75.0
Zac,Ivern,5,2,40.0
Fiora,Qiyana,7,7,100.0
Janna,Kayle,4,0,0.0
Malzahar,Skarner,1,1,100.0
Soraka,Nasus,2,0,0.0
Zac,Vi,2,0,0.0
Zac,Poppy,1,1,100.0
Naafiri,Pantheon,4,0,0.0
Miss Fortune,Viego,3,0,0.0
Hwei,Olaf,1,0,0.0
Ivern,Nasus,1,0,0.0
Vex,Zed,3,0,0.0
Kennen,Olaf,4,0,0.0
Renata,Teemo,2,2,100.0
Fiddlesticks,Morgana,1,1,100.0
Pantheon,Malphite,2,0,0.0
Bard,Nasus,2,2,100.0
Qiyana,Trundle,1,0,0.0
Irelia,Master Yi,2,2,100.0
Vladimir,Talon,3,0,0.0
Kayle,Volibear,2,0,0.0
Ivern,Wukong,1,0,0.0
Poppy,Darius,1,0,0.0
Zac,Graves,2,1,50.0
Zoe,Olaf,2,0,0.0
Ivern,Talon,1,0,0.0
Lee Sin,Master Yi,1,0,0.0
Lee Sin,Rammus,1,0,0.0
Fiora,Trundle,1,0,0.0
Anivia,Nocturne,2,0,0.0
Twisted Fate,Karthus,1,0,0.0
Zoe,Reksai,1,0,0.0
Ivern,Nidalee,2,2,100.0
Syndra,Vi,1,0,0.0
Mordekaiser,Belveth,3,0,0.0
Bard,Ezreal,1,1,100.0
Jhin,Fiddlesticks,1,0,0.0
Veigar,Dr. Mundo,1,0,0.0
Sejuani,Jarvan IV,2,0,0.0
Rammus,Lee Sin,2,0,0.0
Fiora,Viego,1,0,0.0
Rumble,Jarvan IV,9,3,33.33
Anivia,Nidalee,1,0,0.0
Rumble,Pantheon,1,1,100.0
Shaco,Taliyah,1,0,0.0
Orianna,Naafiri,1,0,0.0
KSante,Skarner,2,0,0.0
Rammus,Olaf,1,0,0.0
Nami,Twisted Fate,2,2,100.0
Shaco,Darius,1,0,0.0
Lee Sin,Ekko,1,0,0.0
Rumble,Teemo,1,1,100.0
Quinn,Ekko,1,1,100.0
Riven,Volibear,1,1,100.0
Blitzcrank,Kayle,1,0,0.0
Pyke,Nasus,2,2,100.0
Nidalee,Olaf,4,4,100.0
Maokai,Olaf,2,0,0.0
Chogath,Nocturne,1,0,0.0
Zoe,Sylas,1,0,0.0
Anivia,Wukong,1,0,0.0
LeBlanc,Vi,2,0,0.0
Singed,Karthus,2,0,0.0
Vex,Jarvan IV,1,1,100.0
Lee Sin,Zyra,1,1,100.0
Karthus,Ivern,2,2,100.0
Vex,Shaco,3,0,0.0
Amumu,Sejuani,1,0,0.0
Lux,Kayle,1,0,0.0
Rengar,Wukong,1,0,0.0
Ekko,Volibear,4,4,100.0
Ornn,Rengar,1,1,100.0
Vex,Mordekaiser,1,1,100.0
Lee Sin,Vi,1,1,100.0
Vex,Viego,2,2,100.0
Pantheon,Ezreal,2,0,0.0
Hwei,Zed,1,0,0.0
Ekko,Trundle,1,0,0.0
Lee Sin,Pantheon,1,0,0.0
Heimerdinger,Karthus,2,0,0.0
Veigar,Nunu & Willump,3,3,100.0
Jarvan IV,Skarner,1,0,0.0
Elise,Teemo,2,2,100.0
Ivern,Dr. Mundo,1,0,0.0
Amumu,Shaco,1,0,0.0
Zed,Talon,1,0,0.0
Vex,Nidalee,2,0,0.0
Ekko,Jarvan IV,2,2,100.0
Karma,Teemo,2,0,0.0
Ivern,Trundle,2,2,100.0
Sylas,Gwen,1,0,0.0
Camille,Gragas,2,1,50.0
Hecarim,Pantheon,1,0,0.0
Fiora,KhaZix,1,1,100.0
Chogath,Talon,1,0,0.0
Seraphine,Sion,1,0,0.0
Pyke,Taric,1,1,100.0
Lucian,Ivern,1,0,0.0
Nautilus,Aatrox,1,0,0.0
Swain,Urgot,2,0,0.0
Zilean,Nasus,2,2,100.0
Teemo,Belveth,1,0,0.0
Syndra,Dr. Mundo,2,2,100.0
Ekko,Talon,1,1,100.0
Neeko,Sion,1,1,100.0
Orianna,Viego,1,0,0.0
Ivern,KhaZix,3,3,100.0
Syndra,Graves,1,0,0.0
Syndra,KhaZix,1,1,100.0
Syndra,Sejuani,1,1,100.0
Malphite,Naafiri,1,1,100.0
Syndra,Belveth,1,1,100.0
Veigar,Kindred,1,0,0.0
Kennen,Nunu & Willump,2,2,100.0
Heimerdinger,Nidalee,1,0,0.0
LeBlanc,Skarner,1,1,100.0
Riven,Nidalee,1,1,100.0
Bard,Zeri,1,0,0.0
Ziggs,Viego,1,1,100.0
Skarner,Talon,1,1,100.0
Zed,Reksai,1,0,0.0
Karma,Sona,1,0,0.0
Ornn,Olaf,1,0,0.0
Aurora,Viego,1,1,100.0
Fiddlesticks,Skarner,1,1,100.0
Twisted Fate,Zac,1,1,100.0
Alistar,Riven,1,1,100.0
Rumble,Nidalee,2,1,50.0
Talon,Wukong,1,1,100.0
Heimerdinger,Teemo,1,0,0.0
Ivern,Fiddlesticks,2,2,100.0
Singed,Taliyah,1,0,0.0
Ivern,Sejuani,1,1,100.0
Nunu & Willump,Singed,1,0,0.0
Camille,Morgana,1,1,100.0
Nasus,Pantheon,1,0,0.0
Ekko,Xin Zhao,1,0,0.0
Lee Sin,Hecarim,1,0,0.0
Ivern,Karthus,2,0,0.0
Amumu,Rengar,1,0,0.0
Kalista,Poppy,1,1,100.0
Jax,Lee Sin,1,0,0.0
Camille,Olaf,1,0,0.0
Ivern,Nunu & Willump,1,1,100.0
Rumble,Poppy,1,0,0.0
LeBlanc,Trundle,1,1,100.0
Poppy,Mordekaiser,1,1,100.0
