champion1,champion2,champion3,games,wins,win_rate
Fiddlesticks,Nautilus,Twisted Fate,1,1,100.0
Lee Sin,Zoe,Ryze,1,1,100.0
Viego,Zoe,Galio,1,0,0.0
Skarner,Karma,Syndra,1,1,100.0
Shaco,Sona,Zac,1,0,0.0
Nunu & Willump,Blitzcrank,Jayce,1,1,100.0
Udyr,Tahm Kench,Azir,1,0,0.0
Volibear,Renata,VelKoz,1,0,0.0
Shaco,Pyke,Syndra,2,1,50.0
Shen,Zyra,Aurora,1,0,0.0
Shaco,Fiddlesticks,Taliyah,1,1,100.0
Poppy,Bard,Mel,1,1,100.0
Nunu & Willump,Veigar,Azir,2,2,100.0
Jarvan IV,Rakan,Kassadin,1,0,0.0
Pantheon,Twisted Fate,VelKoz,1,0,0.0
Zed,Shaco,Orianna,1,1,100.0
Taliyah,Trundle,Syndra,1,1,100.0
Hecarim,Nami,Smolder,1,0,0.0
Nidalee,Shaco,Qiyana,1,0,0.0
Taliyah,Sona,Aatrox,1,0,0.0
Vi,Fiddlesticks,Yone,1,1,100.0
Elise,Lulu,Veigar,1,0,0.0
Dr. Mundo,Fiddlesticks,Ryze,1,1,100.0
Udyr,Alistar,Twisted Fate,1,1,100.0
Xin Zhao,Lux,Ryze,1,0,0.0
Taliyah,Lulu,Jayce,2,0,0.0
Viego,Pyke,Fiddlesticks,2,2,100.0
Taliyah,Braum,Syndra,1,0,0.0
Ivern,Ornn,Ahri,1,1,100.0
Lillia,Tahm Kench,Twisted Fate,1,1,100.0
Viego,Thresh,Singed,1,1,100.0
Taliyah,Elise,Qiyana,1,0,0.0
Taliyah,Taric,Gangplank,1,0,0.0
Rengar,Lux,Kassadin,1,1,100.0
Shyvana,Leona,Brand,1,1,100.0
Taliyah,Nautilus,Varus,1,0,0.0
Graves,Leona,Taliyah,2,0,0.0
Wukong,Nidalee,Talon,1,0,0.0
Pantheon,Rell,Ornn,1,1,100.0
Rumble,Lux,Syndra,1,1,100.0
Fiddlesticks,Nautilus,Jayce,1,0,0.0
KhaZix,Alistar,Gragas,2,0,0.0
Taliyah,Pyke,Shaco,1,0,0.0
Elise,Taric,Tristana,1,1,100.0
Jarvan IV,Pantheon,LeBlanc,2,2,100.0
Poppy,Pyke,Viktor,1,1,100.0
Nidalee,Rell,Aurelion Sol,1,0,0.0
Vi,Leona,Kayle,1,0,0.0
Rengar,Yuumi,Nunu & Willump,1,0,0.0
Nidalee,Thresh,Tristana,1,1,100.0
Nidalee,Pyke,Malzahar,1,0,0.0
Hecarim,Rakan,Hwei,1,0,0.0
Lee Sin,Elise,Zed,3,3,100.0
Lillia,Lulu,Lee Sin,1,0,0.0
Rammus,Nami,Jhin,1,1,100.0
Xin Zhao,Blitzcrank,Twisted Fate,2,2,100.0
Shen,Elise,Zed,2,2,100.0
Fiddlesticks,Yuumi,Aurora,1,1,100.0
Skarner,Bard,Syndra,2,2,100.0
Zed,Pantheon,Orianna,1,1,100.0
Lillia,Rell,Lee Sin,1,1,100.0
Shaco,Rell,VelKoz,1,1,100.0
Dr. Mundo,Blitzcrank,Twisted Fate,1,1,100.0
Jarvan IV,Sett,Ryze,1,0,0.0
Neeko,Seraphine,Qiyana,1,1,100.0
Rengar,Senna,Corki,1,0,0.0
Viego,Fiddlesticks,Ryze,1,1,100.0
Poppy,Bard,Karthus,1,0,0.0
Pantheon,Twisted Fate,Mel,1,0,0.0
Gwen,Rakan,Akshan,1,1,100.0
Jarvan IV,Tahm Kench,Orianna,2,0,0.0
Zac,Braum,Malzahar,1,0,0.0
Lillia,Morgana,Syndra,1,1,100.0
Udyr,Nautilus,Swain,1,0,0.0
Pantheon,Rakan,Zilean,1,1,100.0
Skarner,Jarvan IV,Orianna,1,0,0.0
Gwen,Rell,Trundle,1,0,0.0
Warwick,Bard,Corki,1,1,100.0
Zac,Senna,Taliyah,2,1,50.0
Warwick,Elise,Aurora,1,1,100.0
Karthus,Sona,Sylas,1,1,100.0
Teemo,Elise,Corki,2,2,100.0
Zyra,Thresh,Orianna,1,0,0.0
Olaf,Janna,Talon,1,0,0.0
Xin Zhao,Janna,Ziggs,2,0,0.0
Diana,Alistar,Gangplank,1,0,0.0
Talon,Gragas,Annie,1,1,100.0
Nidalee,Poppy,Aurora,2,1,50.0
Xin Zhao,VelKoz,Sylas,1,1,100.0
Zyra,Lulu,Heimerdinger,1,1,100.0
Skarner,Nami,Ahri,1,0,0.0
Volibear,Poppy,Ryze,1,1,100.0
Rengar,Leona,Jayce,1,0,0.0
Poppy,Alistar,Hwei,1,1,100.0
Shaco,Galio,Corki,1,1,100.0
Graves,Yuumi,Annie,2,2,100.0
Gragas,Rell,Taliyah,2,1,50.0
Dr. Mundo,Ivern,Twisted Fate,1,0,0.0
Taliyah,Leona,Tristana,1,0,0.0
Zac,Lux,Syndra,1,0,0.0
Ekko,Poppy,Corki,1,1,100.0
Trundle,Elise,Aurora,1,0,0.0
Ekko,Janna,Taliyah,2,1,50.0
Olaf,Nami,Kayle,1,0,0.0
Jax,Bard,Azir,1,1,100.0
Pantheon,Bard,Riven,1,1,100.0
Zed,Neeko,Mordekaiser,1,0,0.0
Pantheon,Renata,Vex,2,2,100.0
Master Yi,Bard,Irelia,1,0,0.0
Shaco,Amumu,Ryze,1,0,0.0
Viego,Nautilus,Ezreal,1,0,0.0
Pantheon,Senna,Karthus,1,0,0.0
Ivern,Janna,Kassadin,1,1,100.0
Taliyah,Rakan,Yone,1,0,0.0
Viego,Bard,Aurelion Sol,2,2,100.0
Nunu & Willump,Nautilus,Sion,1,1,100.0
Nunu & Willump,Bard,Karma,1,0,0.0
Lillia,Rell,Ekko,1,1,100.0
Naafiri,Rell,Ryze,4,0,0.0
Karthus,Bard,Tristana,3,3,100.0
Diana,Bard,Nidalee,2,0,0.0
Trundle,Janna,Twisted Fate,2,2,100.0
Maokai,Rell,Corki,1,0,0.0
Rengar,Fiddlesticks,Qiyana,1,0,0.0
Nocturne,Bard,Hwei,1,1,100.0
Talon,Zed,Mel,1,0,0.0
Nidalee,Karma,Bard,1,1,100.0
Trundle,Elise,Tryndamere,1,0,0.0
Xin Zhao,Neeko,Xerath,2,2,100.0
Amumu,Bard,Azir,1,0,0.0
Graves,Gragas,Sylas,1,0,0.0
Belveth,Poppy,Veigar,1,0,0.0
Nidalee,Vex,Quinn,2,0,0.0
Pantheon,Renata,Taliyah,1,1,100.0
Ekko,Rell,Elise,1,0,0.0
Nidalee,Rakan,Aurora,2,1,50.0
Viego,Renata,Qiyana,1,1,100.0
Trundle,Rakan,Smolder,1,1,100.0
Olaf,Nautilus,Ekko,1,0,0.0
Viego,Karma,Ornn,1,1,100.0
Olaf,Janna,Zoe,1,0,0.0
Shaco,Janna,Ambessa,1,1,100.0
Ivern,Janna,Orianna,3,3,100.0
Wukong,Seraphine,Zac,1,1,100.0
KhaZix,Pantheon,Azir,1,0,0.0
Nidalee,Janna,Riven,1,1,100.0
Viego,Sona,Quinn,1,1,100.0
Naafiri,Janna,Swain,1,1,100.0
Taliyah,Rell,Jayce,1,0,0.0
Vi,Seraphine,Annie,1,1,100.0
Udyr,Nami,Fiora,1,0,0.0
Sejuani,Nami,Smolder,1,1,100.0
Udyr,Zilean,Twisted Fate,1,0,0.0
Pantheon,Morgana,Yasuo,1,1,100.0
Wukong,Thresh,Galio,1,1,100.0
Nidalee,Rell,Ornn,1,0,0.0
Trundle,Morgana,Zoe,1,1,100.0
Qiyana,Xerath,Annie,1,1,100.0
Naafiri,Pantheon,Nunu & Willump,1,0,0.0
Ambessa,Braum,Orianna,1,1,100.0
Udyr,Seraphine,Ahri,1,1,100.0
Lee Sin,Shaco,Lulu,1,0,0.0
Olaf,Neeko,Katarina,1,0,0.0
Trundle,Seraphine,Azir,1,1,100.0
Kindred,Leona,Ahri,1,0,0.0
Volibear,Nautilus,Zilean,1,1,100.0
Ivern,Nautilus,Tristana,1,1,100.0
Diana,Karma,LeBlanc,1,1,100.0
Olaf,Sett,Twisted Fate,1,0,0.0
KhaZix,Nautilus,Zoe,1,1,100.0
Xin Zhao,Thresh,Annie,3,3,100.0
Jarvan IV,Ekko,Sylas,2,2,100.0
Ivern,Morgana,Sylas,1,1,100.0
Zed,Janna,Veigar,1,0,0.0
Trundle,Nautilus,Ezreal,1,1,100.0
Nunu & Willump,Lulu,Heimerdinger,1,1,100.0
Xin Zhao,Rakan,Ekko,1,0,0.0
Pantheon,Zoe,Ryze,1,1,100.0
Amumu,Karma,Akali,1,1,100.0
Nocturne,Zoe,Orianna,2,0,0.0
Volibear,Rell,Riven,1,1,100.0
Skarner,Rell,Syndra,1,0,0.0
Wukong,Poppy,Akali,1,1,100.0
Teemo,Bard,Yasuo,1,0,0.0
Nocturne,Fiddlesticks,Ryze,1,1,100.0
Vi,Shen,Ahri,1,1,100.0
Pantheon,Alistar,Heimerdinger,1,0,0.0
Zed,Taric,Galio,1,1,100.0
Shaco,Sona,Kayle,3,1,33.33
Ivern,Mel,Annie,1,1,100.0
Teemo,Karma,Cassiopeia,1,0,0.0
Kayn,Pyke,Gangplank,1,1,100.0
Pantheon,Bard,Lissandra,1,1,100.0
Reksai,Janna,Viktor,1,0,0.0
Talon,Poppy,Quinn,1,1,100.0
Zyra,Senna,Malzahar,1,1,100.0
Xin Zhao,Alistar,Neeko,1,0,0.0
Jax,Nautilus,Ziggs,1,1,100.0
Vi,Poppy,Yasuo,1,1,100.0
Jarvan IV,Braum,Diana,1,0,0.0
Udyr,Yuumi,Swain,1,0,0.0
Pantheon,Renata,Ahri,1,0,0.0
Poppy,Nautilus,Fizz,1,0,0.0
Wukong,Shen,Annie,2,2,100.0
Nidalee,Nami,LeBlanc,1,0,0.0
Rengar,Nautilus,Swain,1,1,100.0
Viego,Rumble,Akshan,1,1,100.0
Volibear,Maokai,Katarina,1,0,0.0
Viego,Rell,Talon,2,0,0.0
Nidalee,Janna,Cassiopeia,1,0,0.0
Nocturne,Lulu,Gragas,1,1,100.0
Karthus,Neeko,Galio,1,0,0.0
Ivern,Pantheon,Vladimir,1,1,100.0
Xin Zhao,Sejuani,Katarina,1,1,100.0
Nidalee,Blitzcrank,Vex,1,0,0.0
Jax,Braum,Akali,1,1,100.0
Ivern,Zilean,Jayce,3,0,0.0
Ivern,Blitzcrank,Lee Sin,1,0,0.0
Wukong,Rakan,LeBlanc,1,1,100.0
Lee Sin,Karma,Malzahar,2,0,0.0
Brand,Leona,Jayce,2,0,0.0
Talon,Janna,Nidalee,2,2,100.0
Trundle,Ivern,Orianna,1,1,100.0
Nidalee,Elise,Jayce,1,1,100.0
Jarvan IV,Sylas,Zoe,1,1,100.0
Lillia,Senna,Syndra,1,0,0.0
Gwen,Lux,Zoe,1,1,100.0
Udyr,Nautilus,Pantheon,1,1,100.0
Gwen,Sylas,Zed,1,0,0.0
Gragas,Camille,Yasuo,2,1,50.0
Gwen,Soraka,Orianna,1,1,100.0
Teemo,Nautilus,Varus,3,0,0.0
Karthus,Alistar,Ambessa,1,1,100.0
Rengar,Rakan,Twisted Fate,1,1,100.0
Udyr,Rakan,Twisted Fate,1,1,100.0
Talon,Amumu,Ryze,1,0,0.0
Jarvan IV,Galio,Mel,1,1,100.0
Karthus,Elise,Ambessa,1,1,100.0
Jarvan IV,Seraphine,Kayle,2,2,100.0
Hecarim,Milio,Singed,1,0,0.0
Jarvan IV,Rell,Lulu,1,1,100.0
Jarvan IV,Neeko,LeBlanc,1,1,100.0
Viego,Renata,Aurelion Sol,1,1,100.0
Trundle,Senna,Taliyah,1,0,0.0
Viego,Karma,Corki,1,0,0.0
Karthus,Leona,Tristana,1,0,0.0
Diana,Milio,Teemo,1,1,100.0
Jarvan IV,LeBlanc,Ekko,1,0,0.0
Ivern,Rell,Malzahar,1,1,100.0
Shaco,Renata,Orianna,1,1,100.0
Zed,Poppy,Zac,1,0,0.0
Belveth,Blitzcrank,Taliyah,1,0,0.0
Lee Sin,Pantheon,Mel,1,1,100.0
Shaco,Sona,Syndra,1,0,0.0
Reksai,Pyke,Orianna,1,1,100.0
Karthus,Shen,Orianna,1,1,100.0
Belveth,Braum,Aurelion Sol,1,0,0.0
Vi,Thresh,VelKoz,1,1,100.0
Taliyah,Taric,Qiyana,2,2,100.0
Xin Zhao,Maokai,Xerath,1,0,0.0
Lee Sin,Rell,Nasus,1,1,100.0
Nidalee,Poppy,Taliyah,3,2,66.67
KhaZix,Senna,Zoe,2,0,0.0
Sion,Rell,Mel,1,0,0.0
Dr. Mundo,Taric,Tryndamere,1,1,100.0
Taliyah,Rakan,Ornn,1,0,0.0
Trundle,Veigar,Kassadin,2,2,100.0
Lee Sin,Janna,Swain,2,0,0.0
Fiddlesticks,Bard,Brand,1,0,0.0
Diana,Rell,Lucian,1,1,100.0
Jax,Karma,Cassiopeia,2,0,0.0
Olaf,Karma,Veigar,1,0,0.0
Viego,Ivern,Taliyah,1,1,100.0
Rengar,Blitzcrank,Aurelion Sol,1,1,100.0
Udyr,Lulu,Ambessa,1,0,0.0
Lee Sin,Ivern,Azir,1,1,100.0
Pantheon,Hecarim,Taliyah,1,0,0.0
Taliyah,Lulu,Katarina,1,0,0.0
Dr. Mundo,Thresh,Ekko,1,1,100.0
Udyr,Sona,Garen,1,0,0.0
Neeko,Senna,Azir,1,0,0.0
Nunu & Willump,Lux,Orianna,1,1,100.0
Vi,Sona,Veigar,1,1,100.0
Kindred,Zoe,Kayle,1,0,0.0
KhaZix,Fiora,Orianna,1,1,100.0
Kindred,Rell,Qiyana,1,1,100.0
Elise,Poppy,Qiyana,1,1,100.0
Kindred,Yuumi,Corki,1,0,0.0
Master Yi,Neeko,Aurora,1,0,0.0
Elise,Seraphine,Sylas,1,0,0.0
Hecarim,Morgana,Brand,1,1,100.0
Brand,Rell,Azir,1,1,100.0
Viego,Taric,Neeko,1,0,0.0
Zyra,Rell,Azir,1,1,100.0
Urgot,Janna,Quinn,1,0,0.0
Nidalee,Thresh,Syndra,1,1,100.0
Jarvan IV,Soraka,LeBlanc,1,0,0.0
Karthus,Gragas,Annie,1,1,100.0
Wukong,Bard,Hwei,1,0,0.0
Volibear,Yuumi,Orianna,2,0,0.0
Nunu & Willump,Senna,Kassadin,1,0,0.0
Vi,Senna,Sylas,1,0,0.0
Wukong,Shaco,Taliyah,1,0,0.0
Talon,Nautilus,Pantheon,1,1,100.0
Xin Zhao,Bard,Ziggs,1,0,0.0
Karthus,Yuumi,Jayce,1,1,100.0
Graves,Soraka,Vladimir,1,0,0.0
Elise,Thresh,Zac,1,0,0.0
Udyr,Shaco,Cassiopeia,1,0,0.0
Olaf,Janna,Vladimir,2,2,100.0
Nidalee,Nautilus,Vex,2,0,0.0
Fiddlesticks,Milio,Vladimir,1,0,0.0
Nunu & Willump,Lulu,Veigar,1,0,0.0
Zed,Nami,Tristana,1,1,100.0
Jax,Neeko,Orianna,2,0,0.0
Pantheon,Braum,KSante,1,1,100.0
Jarvan IV,Gragas,Malzahar,1,1,100.0
Volibear,Pantheon,Taliyah,1,0,0.0
Ivern,Pantheon,Yone,4,4,100.0
Shaco,Zilean,Vladimir,2,0,0.0
Dr. Mundo,Nidalee,Yone,1,1,100.0
Warwick,Elise,Azir,1,1,100.0
Amumu,Senna,Mel,1,0,0.0
Ekko,Pantheon,Orianna,1,1,100.0
Rengar,Senna,Olaf,1,0,0.0
Talon,Renata,Syndra,1,0,0.0
Volibear,Gragas,Yone,1,1,100.0
Diana,Shen,Ekko,1,1,100.0
Zed,Pyke,Ambessa,2,0,0.0
Pantheon,Veigar,Orianna,1,0,0.0
Dr. Mundo,Neeko,Zoe,1,0,0.0
Taliyah,Blitzcrank,Twisted Fate,1,1,100.0
Belveth,Poppy,Akali,1,0,0.0
Nocturne,Nidalee,Orianna,1,1,100.0
Vi,LeBlanc,Yasuo,1,0,0.0
Talon,Chogath,Annie,1,0,0.0
Lillia,Seraphine,Corki,1,0,0.0
Kindred,Rell,Tristana,1,0,0.0
Kindred,Yuumi,Sion,1,1,100.0
Lee Sin,Rell,Smolder,1,0,0.0
Jax,Renata,Azir,1,1,100.0
Jax,Senna,Akali,1,0,0.0
Pantheon,Ivern,Twisted Fate,1,1,100.0
Trundle,Poppy,Azir,3,3,100.0
Ivern,Thresh,Naafiri,2,2,100.0
Sion,Seraphine,Taliyah,1,0,0.0
Trundle,Zilean,Lulu,2,2,100.0
Hecarim,Senna,Chogath,2,0,0.0
Skarner,Thresh,Aurelion Sol,1,1,100.0
Ivern,Nami,Tristana,1,0,0.0
Xin Zhao,Rakan,Hwei,1,1,100.0
Pantheon,Taric,Xerath,2,0,0.0
Wukong,Nidalee,Fizz,2,2,100.0
Lee Sin,Nami,Sett,2,0,0.0
Skarner,Sona,Syndra,1,1,100.0
Nidalee,Sona,Tryndamere,1,1,100.0
Lee Sin,Pyke,Ziggs,1,0,0.0
Vi,Fiddlesticks,Galio,1,1,100.0
Graves,Janna,Syndra,1,1,100.0
Elise,Lulu,Sion,1,0,0.0
Zac,Blitzcrank,Tristana,1,1,100.0
Lee Sin,Lux,Ziggs,1,0,0.0
Diana,Janna,Smolder,1,0,0.0
Skarner,Senna,LeBlanc,1,1,100.0
Zac,Neeko,Veigar,1,0,0.0
Taric,Pyke,Orianna,1,1,100.0
Karthus,Pyke,Diana,1,0,0.0
Zed,Elise,Gnar,1,0,0.0
Lee Sin,Ekko,Hwei,1,0,0.0
Olaf,Karma,Zoe,1,1,100.0
Dr. Mundo,Sona,Ryze,1,0,0.0
Shaco,Anivia,Twisted Fate,1,1,100.0
Xin Zhao,Sejuani,Viktor,1,0,0.0
Diana,Sett,Olaf,1,1,100.0
Udyr,Sylas,Mel,1,0,0.0
Graves,Neeko,Swain,1,1,100.0
Nidalee,Leona,Nasus,1,0,0.0
Lee Sin,Leona,Ekko,1,0,0.0
Fiddlesticks,Pantheon,Lee Sin,1,1,100.0
Nunu & Willump,Zoe,Jayce,1,0,0.0
Lillia,Pantheon,Corki,1,1,100.0
Sejuani,Karma,Viktor,2,0,0.0
Jarvan IV,Lux,Nasus,1,1,100.0
Naafiri,Elise,Malzahar,1,1,100.0
Lee Sin,Ashe,Syndra,1,1,100.0
Ivern,Lucian,Smolder,1,0,0.0
Naafiri,Shaco,Neeko,1,1,100.0
Kindred,Rumble,Ryze,1,1,100.0
Vi,Neeko,Syndra,1,1,100.0
Wukong,Bard,Kayn,1,0,0.0
Trundle,Karma,Yone,1,0,0.0
Trundle,Nidalee,Katarina,2,2,100.0
Trundle,Elise,Syndra,1,1,100.0
Rengar,Pantheon,Aatrox,2,2,100.0
Nocturne,Soraka,Malphite,1,1,100.0
Trundle,Pantheon,Brand,1,1,100.0
Ekko,Sion,Jayce,1,0,0.0
Warwick,Alistar,Vladimir,1,1,100.0
Nidalee,Janna,Sion,1,0,0.0
Shaco,Nautilus,Fiora,1,1,100.0
Shaco,Taric,Syndra,2,2,100.0
Viego,Kennen,Ekko,2,0,0.0
Warwick,Pyke,Kayle,2,2,100.0
Olaf,Nautilus,Katarina,1,1,100.0
Wukong,Sylas,Tristana,1,1,100.0
Dr. Mundo,Braum,Qiyana,2,0,0.0
Dr. Mundo,Pyke,Mel,2,0,0.0
Sejuani,Lulu,Orianna,1,0,0.0
Talon,Senna,Azir,1,1,100.0
Dr. Mundo,Bard,Syndra,1,0,0.0
Lee Sin,Janna,Kayle,3,1,33.33
Olaf,Senna,Viktor,2,2,100.0
Aatrox,Nautilus,Zed,1,0,0.0
Nocturne,Rakan,VelKoz,2,0,0.0
Shaco,Nautilus,VelKoz,1,1,100.0
Olaf,Taric,Dr. Mundo,2,2,100.0
Shaco,Zilean,Twisted Fate,3,3,100.0
Pantheon,Zilean,Heimerdinger,3,0,0.0
Shaco,Bard,Yunara,3,3,100.0
KhaZix,VelKoz,Kayle,2,2,100.0
Taliyah,Alistar,Quinn,1,1,100.0
Nocturne,Nautilus,Heimerdinger,1,0,0.0
Taliyah,Rell,Yunara,1,1,100.0
Qiyana,Nautilus,Ziggs,1,1,100.0
Nidalee,Nautilus,Draven,1,0,0.0
Kindred,Seraphine,Tristana,1,1,100.0
Volibear,Alistar,Garen,1,0,0.0
Shaco,Nami,Corki,1,0,0.0
Jarvan IV,Bard,Smolder,1,1,100.0
Kindred,Rell,Karma,1,1,100.0
Maokai,Yuumi,Ahri,1,0,0.0
Trundle,Alistar,Xerath,2,0,0.0
Xin Zhao,Blitzcrank,Veigar,2,2,100.0
Olaf,Bard,Vex,2,2,100.0
Urgot,Swain,Taliyah,2,0,0.0
Xin Zhao,Elise,Orianna,3,0,0.0
Graves,Janna,Annie,1,0,0.0
Jarvan IV,Soraka,Vex,1,1,100.0
Elise,Rell,Sion,1,0,0.0
Teemo,Janna,Qiyana,1,1,100.0
Shaco,Braum,Sivir,1,0,0.0
Talon,Zilean,Tristana,1,1,100.0
Nidalee,Janna,Urgot,1,0,0.0
Olaf,Swain,Annie,1,0,0.0
Viego,Janna,Karma,2,2,100.0
Nunu & Willump,Lulu,Galio,1,0,0.0
Zed,Elise,Xerath,1,1,100.0
Sylas,Lulu,Tristana,1,0,0.0
Ivern,Blitzcrank,Vladimir,1,0,0.0
Qiyana,Lux,Smolder,1,0,0.0
Lee Sin,Vex,Hwei,1,1,100.0
Volibear,Pyke,Vladimir,1,0,0.0
Viego,Janna,Shen,1,0,0.0
Qiyana,Thresh,Xerath,1,1,100.0
Udyr,Fiddlesticks,Twisted Fate,1,0,0.0
Brand,Neeko,Yasuo,1,0,0.0
Lee Sin,Shaco,Yone,1,0,0.0
Nasus,Zilean,Taliyah,2,2,100.0
Elise,Taric,Talon,1,1,100.0
Ekko,Rell,Quinn,1,0,0.0
KhaZix,Janna,Zoe,2,2,100.0
Belveth,Teemo,Hwei,1,0,0.0
Xin Zhao,Lux,Twisted Fate,1,1,100.0
Shaco,Pyke,Viktor,1,0,0.0
Viego,Elise,VelKoz,1,1,100.0
Lillia,Braum,Corki,1,0,0.0
Jarvan IV,Yuumi,Yone,1,1,100.0
Ekko,Zilean,Orianna,1,1,100.0
Lillia,Rakan,VelKoz,1,0,0.0
Jarvan IV,Taric,Syndra,1,0,0.0
Xin Zhao,Sejuani,Ahri,1,1,100.0
Olaf,Soraka,Jax,1,1,100.0
Rengar,Sona,Galio,1,0,0.0
Elise,Braum,Karma,1,0,0.0
Jarvan IV,Poppy,Rumble,1,1,100.0
Xin Zhao,Bard,Sion,1,0,0.0
Volibear,Shen,Hwei,1,1,100.0
Kayn,Renata,Twisted Fate,1,0,0.0
Vi,Janna,Swain,1,1,100.0
Kindred,Nidalee,Zed,1,0,0.0
Belveth,Lux,Galio,1,1,100.0
Nocturne,Rell,Varus,1,0,0.0
Viego,Janna,Yone,1,1,100.0
Sejuani,Taric,Lux,1,0,0.0
Volibear,Lux,Dr. Mundo,1,1,100.0
Elise,Thresh,Senna,1,0,0.0
Rengar,Rell,Gangplank,1,0,0.0
Diana,Leona,Lee Sin,1,0,0.0
Ekko,Braum,Smolder,1,1,100.0
Trundle,Rell,Brand,1,1,100.0
Udyr,Ashe,Karma,1,0,0.0
Pantheon,Zac,Orianna,1,0,0.0
Karthus,Blitzcrank,Tristana,3,3,100.0
Lillia,Pantheon,Akshan,3,0,0.0
Elise,Blitzcrank,Qiyana,1,1,100.0
Lee Sin,Taliyah,Annie,1,1,100.0
Trundle,Alistar,Zilean,1,0,0.0
Diana,Nautilus,Ahri,1,0,0.0
KhaZix,Bard,Kayle,1,1,100.0
Hecarim,Taric,LeBlanc,3,0,0.0
Nocturne,Xerath,Aurora,1,0,0.0
Dr. Mundo,Syndra,Aurora,2,2,100.0
Zac,Alistar,Mel,1,0,0.0
Viego,Nautilus,Fiddlesticks,1,1,100.0
Viego,Nautilus,Dr. Mundo,1,0,0.0
KhaZix,Soraka,Tristana,1,1,100.0
KhaZix,Shen,Corki,1,0,0.0
Udyr,Janna,Syndra,2,2,100.0
Trundle,Nidalee,Sylas,2,0,0.0
Ekko,Thresh,Cassiopeia,1,1,100.0
Olaf,Janna,Yone,1,1,100.0
Qiyana,Mel,LeBlanc,1,1,100.0
Lee Sin,Leona,Cassiopeia,1,1,100.0
Nocturne,Rell,Cassiopeia,1,0,0.0
Vi,Janna,Lissandra,1,0,0.0
Nocturne,Swain,Tristana,1,1,100.0
Pantheon,Senna,Gragas,1,0,0.0
Udyr,Janna,Anivia,1,0,0.0
Talon,Ekko,Cassiopeia,1,1,100.0
Rengar,Blitzcrank,Cassiopeia,1,1,100.0
Naafiri,Braum,Jayce,1,1,100.0
Ambessa,Rell,Syndra,1,0,0.0
Sion,Neeko,Katarina,1,1,100.0
Pantheon,Bard,Cassiopeia,1,1,100.0
Pantheon,Rakan,Cassiopeia,1,1,100.0
Kindred,Blitzcrank,Smolder,1,0,0.0
Jarvan IV,Leona,Anivia,1,1,100.0
Nasus,Nautilus,Ahri,1,0,0.0
Rengar,Ivern,Hwei,1,0,0.0
Viego,Orianna,Hwei,1,0,0.0
Trundle,Elise,Twisted Fate,2,2,100.0
Dr. Mundo,Blitzcrank,Yasuo,1,1,100.0
Reksai,Leona,Varus,1,0,0.0
Lee Sin,Ahri,Ryze,1,0,0.0
Nunu & Willump,Poppy,Cassiopeia,1,1,100.0
Pantheon,Neeko,Cassiopeia,1,1,100.0
Lee Sin,Senna,Cassiopeia,1,1,100.0
Naafiri,Karma,Tristana,1,1,100.0
Darius,Alistar,Hwei,1,1,100.0
Lillia,Bard,Naafiri,1,0,0.0
Talon,Bard,Karthus,1,0,0.0
Briar,Zilean,Cassiopeia,1,1,100.0
Lee Sin,Shen,Cassiopeia,1,1,100.0
Urgot,Fiddlesticks,Garen,1,0,0.0
Ekko,Alistar,Annie,1,0,0.0
Pantheon,Rell,Varus,1,1,100.0
Dr. Mundo,Thresh,Talon,1,0,0.0
Trundle,Leona,Tristana,1,0,0.0
Ivern,Senna,Ekko,1,1,100.0
Nunu & Willump,Bard,Irelia,1,0,0.0
Diana,Leona,KogMaw,1,1,100.0
Udyr,Sona,Shen,1,1,100.0
Naafiri,Elise,Tristana,1,0,0.0
Shaco,Pyke,Ambessa,1,1,100.0
Lee Sin,Leona,Veigar,1,0,0.0
Lillia,Blitzcrank,Tristana,1,1,100.0
Warwick,Sylas,Syndra,1,0,0.0
Shaco,Seraphine,Cassiopeia,1,1,100.0
Karthus,Janna,Sylas,1,1,100.0
Trundle,Rakan,Cassiopeia,1,0,0.0
Sejuani,Braum,Irelia,1,1,100.0
Kindred,Karma,Ambessa,1,1,100.0
Lee Sin,Bard,Cassiopeia,1,1,100.0
Shaco,Pyke,Veigar,1,0,0.0
Karthus,Karma,Tristana,1,0,0.0
Nunu & Willump,Elise,Aurora,1,1,100.0
Briar,Braum,Diana,1,1,100.0
Ivern,Nautilus,Cassiopeia,2,0,0.0
Jarvan IV,Bard,Fizz,1,0,0.0
Wukong,Xerath,Aurora,1,0,0.0
Elise,Nautilus,Twisted Fate,1,0,0.0
Udyr,Poppy,Aurora,2,2,100.0
Naafiri,Zilean,Akali,1,0,0.0
Nidalee,Rell,Riven,2,2,100.0
Naafiri,Poppy,Annie,2,0,0.0
Lee Sin,Nunu & Willump,Nasus,1,0,0.0
KhaZix,Rakan,Neeko,1,1,100.0
Rengar,Leona,Azir,1,0,0.0
Shyvana,Rakan,Heimerdinger,1,1,100.0
Lee Sin,LeBlanc,Ornn,1,0,0.0
Viego,Twisted Fate,Ornn,1,0,0.0
Karthus,Pantheon,Ambessa,1,1,100.0
Qiyana,Thresh,Kayle,1,1,100.0
Ekko,Mordekaiser,Jayce,2,2,100.0
Zed,Poppy,Pantheon,2,0,0.0
Nidalee,Bard,Sion,1,1,100.0
Poppy,Alistar,Sylas,2,0,0.0
Talon,Lux,Jax,1,0,0.0
Qiyana,Elise,Veigar,2,2,100.0
