champion1,champion2,champion3,games,wins,win_rate
Pantheon,Zyra,Janna,8,7,87.5
Evelynn,Twitch,Blitzcrank,1,0,0.0
Belveth,Karthus,Bard,2,0,0.0
Taliyah,Varus,Karma,3,1,33.33
Lee Sin,Lucian,Janna,9,5,55.56
Viego,Samira,Alistar,8,4,50.0
Nunu & Willump,Senna,Sona,5,2,40.0
Trundle,Caitlyn,Rell,10,8,80.0
Xin Zhao,Yunara,Poppy,11,4,36.36
Zyra,Seraphine,Rell,1,0,0.0
Reksai,Aphelios,Sona,3,2,66.67
Trundle,Senna,Nami,3,1,33.33
Briar,Ezreal,Sona,2,2,100.0
Trundle,Ezreal,Pantheon,1,1,100.0
Lee Sin,Vayne,Elise,2,2,100.0
Jarvan IV,Lucian,Fiddlesticks,2,0,0.0
Rengar,Yasuo,Lulu,4,4,100.0
Udyr,Tristana,Zilean,3,0,0.0
Sejuani,Vayne,Maokai,1,0,0.0
Trundle,Zyra,Sett,1,0,0.0
Xin Zhao,Urgot,Rell,1,1,100.0
Karthus,Varus,Blitzcrank,3,0,0.0
Ekko,Aphelios,Blitzcrank,7,2,28.57
Fiddlesticks,Ezreal,Thresh,7,3,42.86
Naafiri,Viktor,Senna,1,0,0.0
Gwen,Draven,Fiddlesticks,1,1,100.0
Zac,Senna,Sona,4,0,0.0
Vi,Draven,Soraka,4,4,100.0
Ambessa,Mel,Poppy,1,0,0.0
Volibear,Aurelion Sol,Rakan,1,1,100.0
Ambessa,Ezreal,Poppy,1,1,100.0
Corki,Ezreal,Senna,1,1,100.0
Evelynn,Varus,Fiddlesticks,1,0,0.0
Hecarim,Caitlyn,Zoe,2,1,50.0
Kayn,Senna,Taric,8,6,75.0
Qiyana,Tristana,Alistar,10,3,30.0
Elise,Tristana,Senna,2,0,0.0
Kayn,Twitch,Leona,2,1,50.0
Nocturne,Varus,Teemo,2,2,100.0
Shyvana,Sivir,Soraka,2,0,0.0
Master Yi,Jhin,Zyra,5,5,100.0
Karthus,Corki,Braum,4,4,100.0
Graves,Varus,Lulu,9,6,66.67
Xin Zhao,Sivir,Blitzcrank,5,3,60.0
Master Yi,Viktor,Janna,3,3,100.0
Trundle,Mel,Soraka,16,0,0.0
Karthus,Jhin,Renata,4,4,100.0
Graves,Tristana,Rell,10,8,80.0
Ekko,Sivir,Renata,2,2,100.0
Karthus,Jhin,Thresh,2,0,0.0
Wukong,Tristana,Leona,2,0,0.0
KhaZix,Varus,Nidalee,2,2,100.0
Vi,Viktor,Leona,1,1,100.0
Kayn,Ahri,Janna,1,0,0.0
Gwen,Sion,Senna,1,1,100.0
Master Yi,Sivir,Elise,6,4,66.67
Viego,Heimerdinger,Zilean,7,0,0.0
Zac,Ashe,Braum,6,3,50.0
Karthus,Twitch,Braum,1,0,0.0
Belveth,KogMaw,Lulu,6,0,0.0
Gragas,Kaisa,Lulu,2,1,50.0
Taliyah,Kalista,Amumu,1,0,0.0
Zed,Miss Fortune,Poppy,5,5,100.0
Kindred,Karthus,Senna,2,0,0.0
Udyr,Ashe,Braum,21,6,28.57
Ekko,Zeri,Zilean,10,7,70.0
Jarvan IV,Mel,Thresh,14,11,78.57
Gwen,Varus,Trundle,1,1,100.0
Ivern,Zeri,Poppy,2,1,50.0
Kayn,Ashe,Pyke,3,2,66.67
Reksai,Smolder,Thresh,1,1,100.0
Urgot,Aphelios,Lulu,1,0,0.0
Reksai,Viktor,Poppy,1,0,0.0
Diana,Aphelios,Alistar,2,0,0.0
Lee Sin,Mel,Elise,3,1,33.33
Elise,Senna,Thresh,4,0,0.0
Nocturne,Smolder,Bard,8,2,25.0
Reksai,Smolder,Nautilus,9,6,66.67
Reksai,Xayah,Bard,2,1,50.0
Jarvan IV,Tristana,Sylas,2,2,100.0
Reksai,Zeri,Janna,3,2,66.67
Elise,Jhin,Seraphine,1,1,100.0
Mordekaiser,Smolder,Sona,6,0,0.0
Elise,Zeri,Senna,2,1,50.0
Hecarim,Senna,Thresh,4,1,25.0
Gwen,Twitch,Nami,3,1,33.33
Hecarim,Miss Fortune,Karma,2,2,100.0
Nocturne,Caitlyn,Senna,6,2,33.33
Naafiri,Aphelios,Karma,5,2,40.0
Nocturne,Ashe,Lulu,7,4,57.14
Evelynn,Twitch,Lulu,4,0,0.0
Diana,Kaisa,Braum,4,4,100.0
Lee Sin,Miss Fortune,Janna,15,10,66.67
Elise,Smolder,Sona,7,2,28.57
Pantheon,Miss Fortune,Maokai,8,2,25.0
Fiddlesticks,Xayah,Rakan,8,1,12.5
Pantheon,Smolder,Soraka,20,11,55.0
Nidalee,Aphelios,Thresh,20,7,35.0
KhaZix,Ashe,Milio,7,4,57.14
Shaco,Kaisa,Nami,6,3,50.0
Dr. Mundo,Caitlyn,Soraka,1,0,0.0
Lee Sin,Mel,Lux,4,3,75.0
Shaco,Draven,Rell,10,1,10.0
Ivern,Mel,Poppy,1,0,0.0
Nidalee,Jhin,LeBlanc,1,0,0.0
Rengar,Varus,VelKoz,1,1,100.0
Gwen,Xayah,VelKoz,1,1,100.0
Rammus,Varus,Karma,9,8,88.89
Jarvan IV,Xerath,Senna,2,0,0.0
Jarvan IV,Urgot,Senna,2,2,100.0
Lee Sin,Smolder,Shaco,1,1,100.0
Jarvan IV,Sivir,Zyra,3,3,100.0
Lee Sin,Kaisa,Soraka,23,14,60.87
Belveth,Kaisa,Zyra,1,1,100.0
Talon,Mel,Swain,1,0,0.0
Poppy,Xayah,Elise,3,3,100.0
Diana,Zeri,Zilean,1,0,0.0
Viego,Kaisa,Thresh,26,14,53.85
Ivern,Draven,Bard,4,0,0.0
Jarvan IV,Varus,Sona,16,9,56.25
Lillia,Aphelios,Nami,3,2,66.67
Kayn,Sivir,Zoe,1,1,100.0
Nunu & Willump,Kaisa,Janna,12,9,75.0
Lillia,Varus,Rell,12,5,41.67
Karthus,Tristana,Senna,1,1,100.0
Ivern,Kled,Renata,1,0,0.0
Karthus,Twitch,Galio,1,0,0.0
Ivern,Aphelios,Maokai,1,1,100.0
Sejuani,Senna,Bard,3,0,0.0
Corki,Sivir,Sona,2,2,100.0
Trundle,Kled,Karma,2,0,0.0
Kindred,Lucian,Maokai,5,1,20.0
Belveth,Zyra,Taric,4,4,100.0
Pantheon,Yunara,Tahm Kench,2,0,0.0
Ekko,Sivir,Morgana,1,1,100.0
Trundle,Swain,Taric,1,1,100.0
Pantheon,Karthus,Amumu,1,0,0.0
Ivern,Ashe,Blitzcrank,4,1,25.0
Master Yi,Senna,Morgana,7,2,28.57
Hecarim,Jhin,Janna,8,2,25.0
Hecarim,Yunara,Soraka,3,3,100.0
Jarvan IV,Yunara,Pyke,11,1,9.09
Ekko,Draven,Morgana,3,0,0.0
Shaco,Corki,Alistar,10,1,10.0
Fiddlesticks,Ziggs,Pantheon,2,2,100.0
Lee Sin,Senna,Sona,20,11,55.0
Jarvan IV,Smolder,Maokai,2,0,0.0
Pantheon,Caitlyn,Janna,11,5,45.45
Karthus,Jhin,Soraka,2,2,100.0
Zed,Hwei,Pyke,1,0,0.0
Diana,Sivir,Taric,1,1,100.0
Volibear,Senna,Veigar,1,0,0.0
Pantheon,Senna,Thresh,20,11,55.0
Fiddlesticks,Zyra,Karma,1,0,0.0
Jayce,Seraphine,Morgana,1,1,100.0
Taliyah,Zeri,Vi,1,0,0.0
Evelynn,Mel,Leona,1,0,0.0
Ekko,Ezreal,Taric,1,1,100.0
Pantheon,Varus,Shaco,6,3,50.0
Volibear,Draven,Yuumi,2,1,50.0
Ivern,Jhin,Thresh,1,0,0.0
Lee Sin,Smolder,Braum,20,18,90.0
Wukong,Senna,Zyra,3,0,0.0
Zed,Varus,Renata,2,1,50.0
Jarvan IV,Karthus,Maokai,1,1,100.0
Graves,Kaisa,Thresh,12,6,50.0
Shaco,Aphelios,Nami,6,2,33.33
Lillia,Lucian,Milio,8,3,37.5
KhaZix,Zeri,Braum,2,0,0.0
Naafiri,Ashe,Nautilus,8,5,62.5
Kaisa,Ezreal,Milio,2,1,50.0
Talon,KogMaw,Soraka,5,5,100.0
Xin Zhao,VelKoz,Bard,1,1,100.0
Hecarim,Yasuo,Soraka,7,4,57.14
Naafiri,Draven,Thresh,5,0,0.0
Zyra,Aurelion Sol,Thresh,1,0,0.0
Ambessa,Viktor,Maokai,1,1,100.0
Reksai,Caitlyn,Karma,8,0,0.0
Elise,Sivir,Sona,4,1,25.0
Pantheon,Sivir,Thresh,5,3,60.0
Jarvan IV,Kaisa,Renata,2,2,100.0
Talon,Varus,Zilean,2,1,50.0
Ambessa,Mel,Alistar,1,1,100.0
Nocturne,Xerath,Morgana,1,1,100.0
Zac,Kaisa,Rakan,22,7,31.82
Talon,Corki,Thresh,3,0,0.0
Lillia,Sivir,Neeko,2,0,0.0
Evelynn,Nilah,Rakan,2,1,50.0
Reksai,Varus,Taric,1,1,100.0
Taliyah,Nilah,Nautilus,1,0,0.0
Briar,Lucian,Taric,1,1,100.0
Graves,Senna,Thresh,2,1,50.0
Zed,Lux,Zoe,2,1,50.0
Hecarim,Ezreal,Mel,9,7,77.78
Zac,Aphelios,Mel,2,2,100.0
Nidalee,Smolder,Yuumi,1,0,0.0
Viego,Sivir,Milio,20,13,65.0
Skarner,Kalista,Mel,2,2,100.0
Vi,Miss Fortune,Nautilus,3,3,100.0
Udyr,Miss Fortune,Camille,1,0,0.0
Nocturne,Jhin,Taric,1,1,100.0
Volibear,Aphelios,Renata,3,3,100.0
Jarvan IV,Corki,Nunu & Willump,1,0,0.0
Zed,Sivir,Senna,9,1,11.11
Zyra,Samira,Nautilus,5,3,60.0
Sejuani,Lucian,Alistar,1,1,100.0
Pantheon,Senna,Elise,1,0,0.0
Viego,Smolder,Soraka,18,7,38.89
Pantheon,Kaisa,Chogath,2,0,0.0
Rumble,Sivir,Soraka,3,3,100.0
Evelynn,Senna,Nidalee,3,0,0.0
Xin Zhao,Samira,Yuumi,1,1,100.0
Nidalee,Irelia,Braum,1,0,0.0
Volibear,Yunara,Rell,5,4,80.0
Zyra,Brand,Nami,1,1,100.0
Master Yi,Ezreal,Sona,10,6,60.0
Reksai,Tristana,Nautilus,10,10,100.0
Ekko,Xayah,Zyra,5,2,40.0
KhaZix,Teemo,Sona,1,0,0.0
Kindred,Zyra,Soraka,1,1,100.0
Nunu & Willump,Ziggs,Teemo,3,3,100.0
Karthus,Yunara,Teemo,1,0,0.0
Fiddlesticks,Jinx,Lulu,2,1,50.0
Rengar,Varus,Sona,9,6,66.67
Ivern,Yunara,Sona,4,4,100.0
Nunu & Willump,Jhin,VelKoz,8,3,37.5
Shaco,Kaisa,Pyke,20,16,80.0
Talon,Jhin,Sylas,3,0,0.0
Kayn,Ashe,Leona,10,5,50.0
Nidalee,Xayah,Rell,9,3,33.33
Diana,Senna,Rakan,9,1,11.11
Lillia,Varus,Elise,1,0,0.0
Pantheon,Draven,Brand,1,0,0.0
Vi,Xayah,Rell,11,7,63.64
Xin Zhao,KogMaw,Lulu,21,13,61.9
Nocturne,Ezreal,Sona,16,3,18.75
Vi,Ashe,Soraka,5,5,100.0
Pantheon,Xayah,Morgana,1,0,0.0
Nunu & Willump,Jayce,Sona,1,0,0.0
Master Yi,Yunara,Lulu,52,38,73.08
Hecarim,Xerath,Taric,2,0,0.0
KhaZix,Yunara,Milio,6,4,66.67
KhaZix,Yunara,Elise,1,0,0.0
Nidalee,Jhin,Mel,2,1,50.0
Gragas,Aphelios,Sona,3,3,100.0
Sylas,Jhin,Blitzcrank,1,1,100.0
Ekko,Varus,Milio,11,1,9.09
Pantheon,Lux,Karma,14,12,85.71
Nidalee,Miss Fortune,Nautilus,20,13,65.0
Viego,Twitch,Sett,4,0,0.0
Naafiri,Corki,Thresh,10,8,80.0
Naafiri,Lucian,Yuumi,2,2,100.0
Jarvan IV,Caitlyn,Alistar,12,5,41.67
Vi,Aurelion Sol,Alistar,1,0,0.0
Ekko,Ziggs,Karma,2,2,100.0
Kayn,Aphelios,Yuumi,2,2,100.0
Jarvan IV,Yasuo,Janna,3,0,0.0
Kayn,Draven,Nautilus,13,6,46.15
Yunara,Veigar,Taric,1,0,0.0
Elise,Corki,Lulu,2,1,50.0
Zed,Kaisa,Pyke,31,15,48.39
Talon,Syndra,Karma,1,0,0.0
Zed,Corki,Blitzcrank,5,4,80.0
Karthus,Xerath,Nami,2,0,0.0
Kindred,KogMaw,Milio,8,4,50.0
Volibear,Yunara,Lulu,41,28,68.29
Trundle,Kaisa,Braum,14,8,57.14
Briar,Varus,Nautilus,2,0,0.0
Shaco,Zeri,Lulu,20,11,55.0
Xin Zhao,Smolder,Milio,2,0,0.0
Diana,Yunara,Karma,2,2,100.0
Rammus,Jinx,Maokai,1,0,0.0
Xin Zhao,Draven,Thresh,7,5,71.43
Nunu & Willump,Lucian,Lulu,1,0,0.0
Diana,Smolder,Milio,14,6,42.86
Dr. Mundo,Aphelios,Poppy,7,6,85.71
Diana,Twitch,Pyke,1,0,0.0
Hecarim,Samira,Alistar,5,0,0.0
Xin Zhao,Jhin,Zyra,7,4,57.14
Zac,Tristana,Nautilus,17,17,100.0
Wukong,Senna,Bard,6,2,33.33
Trundle,Sivir,Zilean,10,9,90.0
Diana,Nilah,Sejuani,1,1,100.0
Wukong,KogMaw,Alistar,1,0,0.0
Pantheon,Tristana,Nami,10,5,50.0
Belveth,Hwei,Zyra,1,1,100.0
Vi,Twitch,Lulu,18,9,50.0
Nidalee,Caitlyn,Nami,6,0,0.0
KhaZix,Twitch,Milio,3,3,100.0
Qiyana,Hwei,Sona,2,0,0.0
Talon,Aphelios,Trundle,1,0,0.0
Volibear,Aphelios,Hwei,1,0,0.0
Lee Sin,Aurelion Sol,Nautilus,6,6,100.0
Zed,KogMaw,Poppy,6,2,33.33
Ambessa,Hwei,Seraphine,2,0,0.0
Jarvan IV,Sivir,Blitzcrank,5,1,20.0
Talon,Twitch,Soraka,9,7,77.78
Kayn,KogMaw,Milio,6,3,50.0
Lee Sin,Ekko,Karma,2,2,100.0
Graves,Miss Fortune,Nami,10,7,70.0
Dr. Mundo,Corki,Pantheon,1,1,100.0
Viego,Swain,Yuumi,3,0,0.0
Pantheon,Karthus,Zilean,1,0,0.0
Kayn,Jinx,Nautilus,3,1,33.33
Belveth,Kaisa,Bard,5,2,40.0
Jarvan IV,Miss Fortune,Heimerdinger,2,2,100.0
Xin Zhao,Samira,Lulu,2,0,0.0
Ekko,Corki,Pantheon,1,1,100.0
Wukong,Kaisa,Leona,5,0,0.0
Pantheon,Vayne,Milio,5,3,60.0
Zac,Sivir,Lulu,17,2,11.76
Lee Sin,Xayah,Pantheon,1,0,0.0
Ekko,Samira,Rell,5,5,100.0
Teemo,Varus,Nautilus,1,1,100.0
Graves,Lucian,Elise,3,0,0.0
Volibear,Kalista,Bard,1,1,100.0
Ekko,Corki,Leona,3,1,33.33
Lee Sin,Aphelios,Nami,20,18,90.0
Pantheon,Jinx,Soraka,37,13,35.14
Nunu & Willump,Samira,Nautilus,4,2,50.0
Evelynn,Xayah,Taric,2,2,100.0
Zed,Lucian,Bard,23,7,30.43
Kayn,Corki,Karma,13,6,46.15
Corki,Sivir,Karma,1,1,100.0
Karthus,Zeri,Gragas,4,0,0.0
Briar,Draven,Nautilus,12,9,75.0
Viego,Caitlyn,Thresh,15,9,60.0
Lee Sin,Ashe,Blitzcrank,3,1,33.33
Elise,Zeri,Sona,3,2,66.67
Ambessa,Yasuo,Rakan,1,0,0.0
Udyr,Corki,Sona,11,11,100.0
Naafiri,KogMaw,Renata,4,0,0.0
Udyr,Senna,Bard,16,8,50.0
Zac,Veigar,Nautilus,1,1,100.0
Pantheon,Tristana,Shen,1,0,0.0
Taliyah,Senna,Pyke,1,0,0.0
Ekko,Nilah,Zyra,1,0,0.0
Karthus,Aphelios,Lulu,2,1,50.0
Jarvan IV,Ziggs,Janna,3,0,0.0
Zac,Karthus,Blitzcrank,2,2,100.0
Evelynn,Jinx,Galio,1,0,0.0
Ambessa,Xayah,Blitzcrank,1,0,0.0
Zac,KogMaw,Braum,6,6,100.0
Hecarim,Varus,Neeko,9,4,44.44
Ekko,Draven,Renata,4,3,75.0
Nidalee,Zeri,Lulu,12,6,50.0
Diana,Kaisa,Thresh,21,9,42.86
Master Yi,Vayne,Bard,8,2,25.0
Zac,Sivir,Nami,3,1,33.33
Zac,Varus,Neeko,3,0,0.0
Lillia,KogMaw,Karma,3,1,33.33
Maokai,Ezreal,Bard,5,5,100.0
Zac,Sivir,Neeko,4,1,25.0
Skarner,Jhin,Karma,10,6,60.0
Zac,Jhin,Zyra,2,1,50.0
Hecarim,Yasuo,Lulu,1,0,0.0
Zac,Smolder,Rakan,5,5,100.0
Zed,Corki,Leona,8,0,0.0
Lillia,Miss Fortune,Rell,31,8,25.81
Kayn,Draven,Pyke,2,1,50.0
Zac,Aphelios,Morgana,1,1,100.0
Pantheon,Mel,Gragas,2,0,0.0
Reksai,Caitlyn,Nidalee,2,0,0.0
Zac,Samira,Leona,2,2,100.0
Zac,Twitch,Thresh,2,2,100.0
Nunu & Willump,Yasuo,Taric,2,2,100.0
Zac,Seraphine,Senna,4,1,25.0
Zac,Azir,Alistar,2,2,100.0
Kayn,Sivir,Renata,4,2,50.0
Lillia,Vayne,Thresh,2,2,100.0
Zac,Ashe,Bard,4,1,25.0
Rengar,Ezreal,Leona,11,8,72.73
Zac,Tristana,Yuumi,1,1,100.0
Zac,Aurora,Taric,1,1,100.0
Nocturne,Miss Fortune,Nautilus,4,1,25.0
Zac,Ezreal,VelKoz,2,2,100.0
Pantheon,Tristana,Soraka,2,0,0.0
Lillia,Jhin,Nautilus,16,10,62.5
Master Yi,Draven,Nidalee,1,0,0.0
Wukong,Xayah,Lulu,4,2,50.0
Viego,Sivir,Senna,2,0,0.0
Zac,Corki,Neeko,2,2,100.0
Shaco,Xayah,Nautilus,3,2,66.67
Zac,Akshan,Janna,1,1,100.0
Dr. Mundo,Aphelios,Milio,1,0,0.0
Viego,Miss Fortune,Morgana,1,0,0.0
Zac,Ashe,Nautilus,2,1,50.0
Viego,Jhin,Karma,53,31,58.49
Viego,Ezreal,Galio,7,2,28.57
Sejuani,Kaisa,Karma,8,1,12.5
Zac,Varus,Renata,1,0,0.0
Zac,Jhin,Zoe,1,0,0.0
Jax,Lucian,Milio,10,2,20.0
Zac,Zeri,Nami,2,0,0.0
Hecarim,Seraphine,Janna,2,2,100.0
Belveth,Samira,Poppy,2,0,0.0
Talon,Mel,Sona,2,2,100.0
Zac,Lucian,Neeko,2,0,0.0
Zac,Draven,Pyke,4,2,50.0
Sion,Seraphine,Nami,2,0,0.0
Zac,Sivir,Bard,1,1,100.0
Belveth,Jinx,Senna,3,2,66.67
Zac,Tristana,Sett,1,1,100.0
Teemo,Tristana,Sona,1,0,0.0
Ambessa,Corki,Janna,1,1,100.0
Kayn,Hwei,Yuumi,1,0,0.0
Zac,Tristana,Shaco,1,1,100.0
Kayn,Ezreal,Nunu & Willump,2,2,100.0
Udyr,Ziggs,Maokai,5,1,20.0
Evelynn,Draven,Nidalee,1,0,0.0
Udyr,Zeri,Rakan,6,5,83.33
Volibear,Varus,Karma,18,11,61.11
Nidalee,Xerath,Shaco,1,0,0.0
Nocturne,KogMaw,Milio,10,6,60.0
Nunu & Willump,Naafiri,VelKoz,2,2,100.0
Nocturne,Vayne,Braum,1,1,100.0
Volibear,Senna,Bard,10,8,80.0
Vi,Lux,Alistar,1,0,0.0
Volibear,Nilah,Alistar,4,4,100.0
Nocturne,Jinx,Sona,9,6,66.67
Diana,KogMaw,Rell,1,0,0.0
Nidalee,Draven,Zilean,1,1,100.0
Volibear,Zeri,Nidalee,2,0,0.0
Nunu & Willump,Caitlyn,Karma,12,7,58.33
Poppy,Yunara,Senna,1,0,0.0
Reksai,Aphelios,Elise,2,2,100.0
Gwen,Yunara,Zilean,3,3,100.0
Nunu & Willump,Nilah,Neeko,2,2,100.0
Talon,Corki,Poppy,1,1,100.0
Zed,Ezreal,Zilean,12,4,33.33
Trundle,Twitch,Rakan,5,0,0.0
Diana,Miss Fortune,Swain,1,1,100.0
Zac,Jhin,Sona,3,3,100.0
Naafiri,Kaisa,Janna,10,6,60.0
Zed,Lucian,Seraphine,3,0,0.0
Jarvan IV,Lucian,Zoe,1,0,0.0
Lee Sin,Varus,Rakan,15,4,26.67
Zyra,Aphelios,Soraka,1,0,0.0
Nunu & Willump,Corki,Camille,2,0,0.0
Kindred,Aphelios,Janna,5,5,100.0
Shyvana,Jhin,Mel,2,0,0.0
Hecarim,Twitch,Karma,2,1,50.0
Zed,Jhin,Zilean,9,3,33.33
Lee Sin,Ezreal,Taric,11,0,0.0
Ekko,Lucian,Seraphine,2,1,50.0
Nunu & Willump,Irelia,Nami,1,0,0.0
Poppy,Jinx,Janna,1,1,100.0
Poppy,Draven,Zyra,1,1,100.0
Ekko,Zeri,Thresh,9,5,55.56
Jarvan IV,Lucian,Nautilus,10,6,60.0
Evelynn,Jinx,Nidalee,1,0,0.0
Morgana,KogMaw,Tahm Kench,2,0,0.0
Talon,Corki,Maokai,4,3,75.0
Fiddlesticks,Senna,Alistar,6,1,16.67
Diana,Lux,Soraka,1,0,0.0
Ivern,Aphelios,Pyke,6,3,50.0
Zed,Brand,Nami,4,1,25.0
Poppy,Twitch,Rell,1,1,100.0
Reksai,Caitlyn,Nautilus,4,3,75.0
Nunu & Willump,Varus,Tahm Kench,1,1,100.0
Pantheon,Lissandra,Pyke,1,1,100.0
Zed,Hwei,Maokai,1,0,0.0
Xin Zhao,Sivir,LeBlanc,1,0,0.0
KhaZix,Lucian,Bard,8,2,25.0
Kayn,Xayah,Soraka,1,0,0.0
Warwick,Yasuo,Braum,1,0,0.0
Nocturne,Twitch,Zyra,1,1,100.0
Ekko,Yasuo,Seraphine,1,0,0.0
Master Yi,Zeri,Lulu,46,23,50.0
Volibear,Zeri,Bard,9,3,33.33
Shyvana,Twitch,Lulu,1,0,0.0
Qiyana,Ashe,Lux,1,1,100.0
Nocturne,Smolder,Sona,4,2,50.0
Naafiri,Ezreal,Seraphine,5,2,40.0
Belveth,Lucian,Leona,1,1,100.0
Shaco,Vayne,Janna,1,0,0.0
Naafiri,Xayah,Rakan,36,34,94.44
Volibear,Vayne,Janna,9,7,77.78
Master Yi,Jhin,Alistar,11,7,63.64
Diana,Kaisa,Akali,1,1,100.0
Lillia,Caitlyn,Morgana,4,4,100.0
Udyr,Kaisa,Alistar,15,6,40.0
Elise,Caitlyn,Rakan,2,2,100.0
Kaisa,KogMaw,Alistar,1,0,0.0
Pantheon,Lux,VelKoz,3,1,33.33
Kindred,Ashe,Braum,18,13,72.22
Shyvana,Senna,Braum,2,2,100.0
Lee Sin,Yunara,Pyke,13,2,15.38
Nocturne,Syndra,Mel,6,4,66.67
Pantheon,Yunara,Gragas,1,1,100.0
Hecarim,Tristana,Kennen,1,0,0.0
Viego,Twitch,Pantheon,4,4,100.0
Volibear,Ezreal,Janna,25,13,52.0
Zed,Miss Fortune,Zilean,2,0,0.0
Reksai,KogMaw,Sona,1,0,0.0
Kindred,Jinx,Bard,9,0,0.0
Trundle,Kaisa,Renata,1,1,100.0
Trundle,Swain,Soraka,4,4,100.0
Poppy,Sivir,Senna,7,0,0.0
Poppy,Cassiopeia,Elise,2,0,0.0
Gragas,Jhin,Teemo,2,2,100.0
Elise,Lucian,Pyke,11,10,90.91
Zed,Corki,Karma,5,0,0.0
Wukong,Twitch,Rakan,1,1,100.0
Xin Zhao,Twitch,Sylas,1,1,100.0
Zyra,Ezreal,Bard,3,0,0.0
Trundle,Xayah,Taric,2,0,0.0
Rengar,Mel,Tahm Kench,2,2,100.0
Pantheon,Veigar,Nidalee,3,0,0.0
Trundle,Lucian,Senna,1,1,100.0
Viego,Jhin,Nami,41,19,46.34
Qiyana,Hwei,Rakan,1,0,0.0
Gwen,Irelia,Rakan,2,0,0.0
KhaZix,Hwei,Poppy,2,2,100.0
Pantheon,Jinx,Nidalee,3,0,0.0
Shaco,Draven,Janna,2,1,50.0
Trundle,Zyra,Senna,1,1,100.0
Hecarim,Swain,Sona,1,0,0.0
Fiddlesticks,Zeri,Karma,3,3,100.0
Ekko,Tristana,Karma,7,2,28.57
Trundle,Caitlyn,Bard,15,4,26.67
Evelynn,Yunara,Nami,1,1,100.0
KhaZix,Yunara,Janna,1,0,0.0
Graves,Lucian,Amumu,1,0,0.0
Ivern,Jinx,Alistar,7,2,28.57
Elise,Samira,Poppy,1,0,0.0
Zed,Xayah,Thresh,8,8,100.0
Malphite,Corki,Elise,3,0,0.0
Graves,Ezreal,Nautilus,3,3,100.0
Trundle,Cassiopeia,Senna,2,2,100.0
Dr. Mundo,Tristana,Nautilus,7,1,14.29
Zed,Vayne,Alistar,3,2,66.67
Hecarim,Corki,Lulu,6,4,66.67
Naafiri,Tristana,Thresh,6,0,0.0
Poppy,Swain,Karma,2,2,100.0
Wukong,Swain,Leona,2,1,50.0
Lee Sin,Senna,Gragas,7,7,100.0
Naafiri,Tristana,Pyke,4,2,50.0
Udyr,Aphelios,Neeko,1,0,0.0
Vi,Kalista,Nautilus,2,1,50.0
Nocturne,Senna,Karma,4,3,75.0
Ekko,Varus,Blitzcrank,8,5,62.5
Rengar,Xayah,Pyke,2,0,0.0
Lee Sin,Lucian,Rakan,27,14,51.85
Volibear,Draven,Poppy,1,0,0.0
Evelynn,Senna,Gragas,1,0,0.0
Ivern,Sivir,Lulu,5,1,20.0
Lee Sin,Zeri,Yuumi,18,7,38.89
Teemo,Veigar,Nautilus,1,0,0.0
Karthus,Samira,Nautilus,8,1,12.5
Nidalee,Jhin,Twisted Fate,1,0,0.0
Poppy,Ezreal,Zilean,1,0,0.0
Graves,Karthus,Trundle,2,0,0.0
Kayn,Yunara,Karma,22,10,45.45
Jax,Senna,LeBlanc,2,2,100.0
Hecarim,Sivir,Soraka,7,3,42.86
Jarvan IV,Veigar,Pantheon,3,2,66.67
Lee Sin,Kaisa,Karma,19,14,73.68
Kayn,Varus,Taric,1,1,100.0
Kayn,Samira,Rell,18,8,44.44
Nunu & Willump,Veigar,Alistar,1,1,100.0
Nunu & Willump,Caitlyn,Mel,3,0,0.0
Pantheon,Caitlyn,Elise,13,5,38.46
Trundle,Jinx,Janna,4,1,25.0
Xin Zhao,Smolder,Neeko,8,2,25.0
Xin Zhao,Veigar,Nautilus,9,3,33.33
Kaisa,Seraphine,Sion,1,1,100.0
Kindred,KogMaw,Karma,1,0,0.0
Qiyana,Jhin,Pantheon,1,0,0.0
Draven,Sivir,Nautilus,1,0,0.0
Qiyana,Corki,Janna,1,1,100.0
Jayce,Kaisa,Nautilus,1,0,0.0
Talon,Corki,Senna,2,2,100.0
Nunu & Willump,Jinx,Rell,2,0,0.0
Hecarim,Veigar,Alistar,2,2,100.0
Taliyah,Sivir,Neeko,2,0,0.0
Diana,Lucian,Braum,17,7,41.18
Poppy,Lucian,Yuumi,7,2,28.57
Shaco,Seraphine,Rell,3,3,100.0
Viego,Sivir,Maokai,2,0,0.0
Nunu & Willump,Veigar,Lulu,1,0,0.0
Jarvan IV,Yasuo,Sona,7,1,14.29
Viego,Sivir,Nami,10,3,30.0
Draven,Jhin,Karma,2,2,100.0
Xin Zhao,Lux,Nami,6,2,33.33
Master Yi,Jhin,Rakan,2,1,50.0
Talon,Ezreal,Maokai,4,4,100.0
Udyr,Tristana,Leona,7,3,42.86
Viego,Varus,Pantheon,3,3,100.0
Zac,Ezreal,Rakan,5,1,20.0
Belveth,Kaisa,Maokai,1,1,100.0
Nunu & Willump,Ezreal,Neeko,2,0,0.0
Zac,Hwei,Karma,2,2,100.0
Vi,Jinx,Lulu,45,27,60.0
Rengar,Yasuo,Neeko,1,1,100.0
Rengar,Samira,Janna,1,0,0.0
Teemo,Samira,Nautilus,2,1,50.0
