champion1,champion2,games,wins,win_rate
Cassiopeia,Zyra,1,0,0.0
Gwen,Neeko,3,0,0.0
Lulu,Nidalee,9,9,100.0
Lux,Kayn,3,2,66.67
Zed,Gragas,3,2,66.67
Aurelion Sol,Xin Zhao,8,0,0.0
Aurora,Rammus,11,5,45.45
Cassiopeia,Rammus,7,6,85.71
Master Yi,Lillia,1,0,0.0
Vayne,Rammus,1,1,100.0
Draven,Lillia,2,0,0.0
Sett,Rammus,7,2,28.57
Mordekaiser,Rammus,7,5,71.43
Singed,Gwen,9,6,66.67
Sylas,Jax,3,2,66.67
Azir,Qiyana,16,11,68.75
Galio,Lillia,2,2,100.0
Sylas,Shyvana,4,4,100.0
Aurora,Diana,17,11,64.71
Akali,Shen,3,0,0.0
Nidalee,Master Yi,6,0,0.0
Corki,Belveth,7,0,0.0
Cassiopeia,KhaZix,15,6,40.0
Cassiopeia,Jax,2,2,100.0
Qiyana,Graves,1,1,100.0
Cassiopeia,Briar,13,9,69.23
Smolder,Master Yi,6,2,33.33
Twitch,Master Yi,1,1,100.0
Briar,Lillia,1,0,0.0
Kaisa,Wukong,1,0,0.0
Karma,Zyra,3,2,66.67
Cassiopeia,Fiddlesticks,8,1,12.5
Cassiopeia,Zac,4,2,50.0
Qiyana,Ekko,17,12,70.59
Anivia,Ekko,15,12,80.0
Cassiopeia,Qiyana,7,3,42.86
Akshan,Vi,4,1,25.0
Akshan,Gwen,5,3,60.0
Smolder,Gwen,5,1,20.0
Gangplank,Brand,2,2,100.0
Cassiopeia,Trundle,26,18,69.23
Sylas,Taliyah,3,1,33.33
Ziggs,Gwen,1,0,0.0
Qiyana,Naafiri,7,4,57.14
Zac,Skarner,2,2,100.0
Varus,Ivern,5,3,60.0
Tahm Kench,Nidalee,2,0,0.0
Annie,Viego,6,2,33.33
Zac,Taliyah,8,1,12.5
Zed,Viego,22,11,50.0
Darius,Nasus,2,0,0.0
Gwen,Vayne,9,8,88.89
Aatrox,Kled,5,0,0.0
Kayn,Pantheon,7,0,0.0
Soraka,Maokai,1,0,0.0
Malphite,Draven,1,0,0.0
Fizz,Jarvan IV,2,0,0.0
Lux,Zed,1,0,0.0
Irelia,Darius,4,3,75.0
Kaisa,Nidalee,1,0,0.0
Yorick,Skarner,19,2,10.53
Heimerdinger,Sett,1,0,0.0
Katarina,Evelynn,2,1,50.0
Hwei,Vi,1,0,0.0
Galio,Rammus,2,2,100.0
Warwick,Sejuani,11,4,36.36
Jayce,Chogath,3,1,33.33
Karma,Lee Sin,12,8,66.67
Swain,Rengar,11,11,100.0
Yasuo,Neeko,3,2,66.67
KogMaw,KhaZix,1,1,100.0
Vi,Hecarim,1,1,100.0
Pantheon,Master Yi,19,15,78.95
Illaoi,Briar,1,0,0.0
Garen,Warwick,6,2,33.33
Gangplank,Sion,2,0,0.0
Corki,Ekko,2,2,100.0
Karma,Udyr,3,1,33.33
Shyvana,KhaZix,1,1,100.0
Shen,Sion,6,3,50.0
Nidalee,Brand,1,1,100.0
Sylas,Amumu,9,6,66.67
Kassadin,Karthus,1,1,100.0
Gnar,Draven,2,0,0.0
Yunara,Nidalee,5,0,0.0
Zeri,Hecarim,1,1,100.0
Yunara,Elise,1,1,100.0
Kassadin,Lee Sin,3,3,100.0
Gangplank,Elise,25,12,48.0
Zeri,Lee Sin,4,3,75.0
Malphite,Vayne,3,0,0.0
Zed,Briar,3,3,100.0
Kalista,Evelynn,1,0,0.0
Illaoi,Belveth,4,4,100.0
Talon,Briar,1,1,100.0
Irelia,Kayle,1,0,0.0
Yasuo,Amumu,23,9,39.13
Talon,Lillia,2,2,100.0
Karthus,Hecarim,2,2,100.0
Olaf,Neeko,3,0,0.0
Akshan,Belveth,9,9,100.0
Warwick,Jax,4,2,50.0
Kaisa,Briar,2,2,100.0
Annie,Skarner,4,4,100.0
Gangplank,Draven,1,0,0.0
Taliyah,Talon,1,0,0.0
Briar,Elise,1,0,0.0
Annie,Naafiri,1,0,0.0
Qiyana,Hecarim,8,3,37.5
Qiyana,Neeko,1,0,0.0
Lucian,KhaZix,1,0,0.0
Kaisa,Zac,2,0,0.0
Syndra,Master Yi,2,0,0.0
Gnar,Katarina,2,0,0.0
Olaf,Ezreal,1,0,0.0
Cassiopeia,Kayn,14,8,57.14
Cassiopeia,Gragas,4,2,50.0
Cassiopeia,Nocturne,6,2,33.33
Illaoi,Master Yi,4,4,100.0
Malzahar,Trundle,3,1,33.33
Cassiopeia,Master Yi,14,4,28.57
Katarina,Pantheon,6,1,16.67
Jax,Sona,1,0,0.0
Cassiopeia,Dr. Mundo,7,2,28.57
Qiyana,KhaZix,2,2,100.0
Lulu,Udyr,9,7,77.78
Jayce,Warwick,32,12,37.5
Gangplank,Yasuo,3,0,0.0
Jhin,Kayn,3,3,100.0
Renekton,Neeko,4,0,0.0
Volibear,Amumu,6,1,16.67
Warwick,Briar,6,0,0.0
Gangplank,Yone,1,0,0.0
Jax,Lucian,1,1,100.0
Morgana,Viego,1,1,100.0
Kayle,Evelynn,6,3,50.0
Zoe,Xin Zhao,4,4,100.0
Azir,Nunu & Willump,2,1,50.0
Smolder,Ambessa,2,2,100.0
Morgana,Kindred,2,0,0.0
Draven,Nidalee,3,2,66.67
Urgot,Skarner,12,10,83.33
Zed,Wukong,4,1,25.0
Lissandra,Udyr,1,0,0.0
Urgot,Neeko,4,0,0.0
Tahm Kench,Vi,3,1,33.33
Annie,Darius,2,0,0.0
Nasus,Ambessa,8,6,75.0
Qiyana,Nocturne,3,2,66.67
Pantheon,Ambessa,10,8,80.0
Lulu,Wukong,8,2,25.0
Udyr,Briar,10,6,60.0
Yasuo,Sion,1,0,0.0
Karthus,Jarvan IV,1,0,0.0
Briar,Zed,1,0,0.0
Akshan,Lee Sin,6,4,66.67
Quinn,Sejuani,5,1,20.0
Gangplank,Mordekaiser,11,3,27.27
Illaoi,Darius,1,1,100.0
Jax,Camille,1,1,100.0
Lulu,Gwen,5,5,100.0
Smolder,Zed,4,1,25.0
Camille,Sejuani,28,20,71.43
Lulu,Ekko,6,5,83.33
Kayn,Ekko,1,1,100.0
KogMaw,Lee Sin,5,5,100.0
Veigar,Udyr,2,2,100.0
Ambessa,Vayne,2,2,100.0
Udyr,Gragas,10,4,40.0
KogMaw,Kayn,7,2,28.57
Morgana,Nunu & Willump,1,0,0.0
Kayn,Evelynn,7,0,0.0
Gnar,Lux,2,0,0.0
Shen,Teemo,4,1,25.0
Lulu,Naafiri,11,3,27.27
Akshan,Kayn,3,3,100.0
Twisted Fate,Ekko,4,3,75.0
Qiyana,Diana,3,1,33.33
Ryze,Draven,5,0,0.0
Akshan,Talon,8,8,100.0
Hwei,Naafiri,1,0,0.0
Gragas,Sejuani,10,1,10.0
Kayle,Gragas,9,9,100.0
Nasus,Skarner,9,7,77.78
Sylas,Gwen,1,1,100.0
Riven,Nilah,1,1,100.0
Riven,Aphelios,1,0,0.0
Renekton,Shyvana,12,6,50.0
Ziggs,Pantheon,3,3,100.0
Taric,Vi,1,0,0.0
Nidalee,Draven,1,0,0.0
Annie,Elise,1,0,0.0
Karma,Skarner,2,2,100.0
KogMaw,Zyra,1,1,100.0
Singed,Mordekaiser,1,0,0.0
Kayle,Elise,8,0,0.0
Akali,Sion,1,1,100.0
Trundle,Fiddlesticks,10,4,40.0
Smolder,Diana,5,0,0.0
Twisted Fate,Shaco,3,2,66.67
Hwei,Nunu & Willump,2,2,100.0
Shaco,Zyra,2,0,0.0
Karma,Vi,13,11,84.62
Gnar,Mordekaiser,1,1,100.0
Qiyana,Taliyah,3,1,33.33
Aurelion Sol,Kindred,4,1,25.0
Cassiopeia,Amumu,4,4,100.0
Akali,Maokai,5,2,40.0
Taliyah,Gragas,1,0,0.0
Yasuo,Graves,25,22,88.0
Udyr,Yasuo,2,2,100.0
Yone,Morgana,2,0,0.0
Thresh,Ivern,1,1,100.0
Zed,Udyr,4,2,50.0
Karma,Zed,6,4,66.67
Karma,Hecarim,19,10,52.63
Karma,Nocturne,13,4,30.77
Karma,Volibear,6,6,100.0
Karma,Draven,4,4,100.0
Cassiopeia,Reksai,6,6,100.0
Karma,Ekko,6,6,100.0
Hecarim,Viego,2,0,0.0
Lucian,Sylas,1,1,100.0
Lucian,Evelynn,2,2,100.0
Karma,Karthus,7,4,57.14
Karma,Qiyana,5,4,80.0
Cassiopeia,Skarner,3,3,100.0
Shaco,Vayne,1,0,0.0
Yasuo,Olaf,5,5,100.0
Viktor,Kindred,9,8,88.89
Varus,Lillia,15,1,6.67
Anivia,Shyvana,1,0,0.0
Kalista,Pantheon,13,10,76.92
Akshan,Lillia,7,0,0.0
Shen,Taliyah,31,17,54.84
Anivia,Olaf,2,2,100.0
Mordekaiser,Ambessa,9,7,77.78
Vayne,Kindred,4,3,75.0
Varus,Rengar,5,2,40.0
Ryze,Neeko,2,2,100.0
Zac,Dr. Mundo,5,3,60.0
Kayle,KSante,2,2,100.0
Quinn,Ivern,15,0,0.0
Zac,Brand,2,1,50.0
Ahri,Naafiri,3,3,100.0
Qiyana,Master Yi,5,3,60.0
Renekton,Vayne,1,0,0.0
Kaisa,Hecarim,4,0,0.0
Kayn,Karthus,2,0,0.0
Camille,Shyvana,17,10,58.82
Lux,KhaZix,2,2,100.0
Briar,Jarvan IV,2,2,100.0
Mel,Skarner,2,0,0.0
Kayn,Shyvana,2,0,0.0
Hwei,Graves,1,0,0.0
Udyr,Zed,32,17,53.12
Nidalee,Kayn,6,4,66.67
Zed,Corki,1,0,0.0
Lulu,Lee Sin,19,7,36.84
Briar,Evelynn,1,1,100.0
Kayn,Nidalee,1,0,0.0
Sett,VelKoz,1,0,0.0
Diana,Lee Sin,1,1,100.0
Kassadin,Udyr,1,1,100.0
Camille,Maokai,7,4,57.14
Taliyah,Elise,1,0,0.0
Maokai,Briar,1,0,0.0
Annie,Lillia,1,1,100.0
Anivia,Shaco,1,0,0.0
Miss Fortune,Warwick,1,0,0.0
Twisted Fate,Evelynn,1,0,0.0
Smolder,Sejuani,1,0,0.0
Smolder,Maokai,1,1,100.0
Nidalee,Tryndamere,1,0,0.0
Draven,Skarner,1,1,100.0
Lux,Dr. Mundo,1,0,0.0
Yasuo,Shyvana,6,0,0.0
Yunara,Dr. Mundo,4,1,25.0
Graves,Rammus,3,0,0.0
Master Yi,Mordekaiser,1,0,0.0
Renekton,Mordekaiser,9,1,11.11
Akshan,Naafiri,1,1,100.0
Qiyana,Ivern,6,5,83.33
Illaoi,Skarner,2,1,50.0
Aurora,Darius,1,0,0.0
Zed,Master Yi,11,10,90.91
Illaoi,Zed,5,0,0.0
Qiyana,Brand,1,1,100.0
Pantheon,Evelynn,6,1,16.67
Sylas,Master Yi,12,9,75.0
Quinn,Sylas,1,1,100.0
Smolder,Briar,3,0,0.0
Azir,Shyvana,3,0,0.0
Tristana,Vi,1,0,0.0
Nautilus,Nasus,1,0,0.0
Brand,Pantheon,1,0,0.0
Vayne,Warwick,13,7,53.85
Caitlyn,Reksai,1,1,100.0
Karthus,Pantheon,3,1,33.33
Rengar,Elise,4,4,100.0
Udyr,KhaZix,17,10,58.82
Zac,Gragas,5,2,40.0
Galio,Udyr,12,5,41.67
Draven,Zac,1,0,0.0
Aurora,Maokai,4,2,50.0
Ryze,Jax,17,5,29.41
Malzahar,Kayn,2,1,50.0
Orianna,Poppy,1,1,100.0
LeBlanc,Karthus,1,1,100.0
Akshan,Rengar,6,2,33.33
Camille,Teemo,2,0,0.0
Smolder,Tryndamere,1,0,0.0
Kassadin,Kayn,1,0,0.0
Qiyana,Dr. Mundo,1,1,100.0
Darius,Draven,1,0,0.0
Akshan,Xin Zhao,4,2,50.0
Zac,Rammus,3,1,33.33
Karma,Naafiri,7,6,85.71
Yone,Singed,1,0,0.0
Malphite,Singed,1,0,0.0
Master Yi,Kayn,1,0,0.0
Lucian,Elise,3,3,100.0
Morgana,Lee Sin,1,0,0.0
Xerath,Hecarim,2,1,50.0
Viktor,Talon,4,1,25.0
Kayn,Rammus,2,0,0.0
Yasuo,Vayne,1,0,0.0
Kayle,Mordekaiser,4,0,0.0
Dr. Mundo,Mordekaiser,4,1,25.0
Chogath,Mordekaiser,1,1,100.0
Diana,Rammus,1,0,0.0
Poppy,Teemo,1,0,0.0
Pantheon,Olaf,3,3,100.0
Malphite,Skarner,4,4,100.0
Qiyana,Morgana,1,0,0.0
Graves,Viego,18,5,27.78
KogMaw,Shaco,1,1,100.0
Rengar,Diana,1,1,100.0
Lucian,Viego,12,7,58.33
Vi,Pantheon,1,1,100.0
Shaco,Vi,1,0,0.0
Lux,Viego,1,0,0.0
Sylas,Skarner,3,2,66.67
Orianna,Briar,1,0,0.0
Lux,Master Yi,1,1,100.0
Sejuani,Ekko,2,1,50.0
Briar,Kayn,1,1,100.0
Tahm Kench,Gwen,1,0,0.0
Vi,Lillia,1,0,0.0
KSante,Mordekaiser,7,3,42.86
Corki,Zed,1,1,100.0
Naafiri,Lee Sin,1,1,100.0
Sona,Wukong,1,0,0.0
Sion,Neeko,2,0,0.0
Pantheon,Skarner,1,1,100.0
Poppy,Amumu,4,1,25.0
Tryndamere,Ambessa,19,0,0.0
Trundle,Xin Zhao,32,22,68.75
Swain,Nidalee,10,3,30.0
Akshan,Rammus,3,0,0.0
Graves,Zac,2,2,100.0
Kassadin,Qiyana,3,3,100.0
Tryndamere,Warwick,27,9,33.33
Maokai,Vi,6,5,83.33
Maokai,Volibear,11,9,81.82
Udyr,Elise,14,2,14.29
Morgana,Qiyana,4,0,0.0
Graves,Volibear,9,9,100.0
Neeko,Skarner,6,0,0.0
Annie,Zed,6,0,0.0
Sylas,Qiyana,4,1,25.0
Tahm Kench,Elise,9,3,33.33
Akshan,Pantheon,15,11,73.33
Naafiri,Kayn,7,7,100.0
Quinn,Warwick,5,1,20.0
Fiddlesticks,Wukong,7,3,42.86
Warwick,Ambessa,4,2,50.0
Maokai,Wukong,3,2,66.67
Shen,Warwick,41,10,24.39
Dr. Mundo,Warwick,26,11,42.31
Morgana,Amumu,3,3,100.0
Taliyah,Hecarim,1,1,100.0
Ambessa,Neeko,4,2,50.0
Elise,Ekko,5,3,60.0
Gnar,Shyvana,14,1,7.14
Qiyana,Sion,4,4,100.0
Trundle,KhaZix,12,4,33.33
Ekko,Briar,3,0,0.0
LeBlanc,Dr. Mundo,3,3,100.0
Talon,Master Yi,5,5,100.0
Talon,Elise,7,7,100.0
Singed,Lillia,27,14,51.85
Irelia,Rumble,3,3,100.0
Gangplank,Yunara,3,0,0.0
Darius,Warwick,34,16,47.06
Wukong,Warwick,4,2,50.0
Malphite,Warwick,31,20,64.52
Tryndamere,Sylas,20,2,10.0
Trundle,Kindred,6,5,83.33
Gnar,Jayce,4,0,0.0
Fiddlesticks,Warwick,5,0,0.0
Yone,Briar,10,6,60.0
Renekton,Kaisa,1,0,0.0
Pantheon,Jax,11,1,9.09
Neeko,Zed,8,8,100.0
Lucian,Zyra,6,0,0.0
Urgot,Shen,6,4,66.67
Hwei,Rengar,7,7,100.0
Kennen,Warwick,15,14,93.33
Hecarim,Volibear,8,0,0.0
Singed,Sejuani,6,1,16.67
Yuumi,Ivern,5,0,0.0
Wukong,Ambessa,3,0,0.0
Riven,Warwick,14,7,50.0
Gragas,Kaisa,8,0,0.0
Graves,Nunu & Willump,3,1,33.33
Akali,Warwick,13,3,23.08
Mordekaiser,Warwick,42,10,23.81
Gangplank,Warwick,53,45,84.91
Swain,Ivern,4,0,0.0
Fiora,Warwick,35,20,57.14
Swain,Warwick,12,2,16.67
Ornn,Warwick,26,6,23.08
Malphite,Olaf,19,5,26.32
Graves,Gragas,3,3,100.0
Vi,Trundle,5,3,60.0
Udyr,Karthus,11,7,63.64
Yuumi,Pantheon,2,0,0.0
Graves,Reksai,2,2,100.0
Singed,Skarner,11,5,45.45
Maokai,Diana,4,4,100.0
Swain,Graves,8,0,0.0
Kayle,Shyvana,4,1,25.0
Vayne,Elise,18,4,22.22
Sylas,Shaco,5,5,100.0
Yasuo,Warwick,5,2,40.0
Singed,Malphite,1,1,100.0
Kled,Warwick,13,2,15.38
Sivir,Hecarim,3,0,0.0
Shen,Brand,13,3,23.08
Bard,Vi,3,0,0.0
Senna,Diana,3,3,100.0
Teemo,Warwick,21,6,28.57
Singed,Ambessa,3,0,0.0
Darius,Sett,5,3,60.0
Irelia,Sion,3,0,0.0
Maokai,Trundle,9,3,33.33
Tryndamere,Shyvana,11,4,36.36
Sylas,Urgot,2,0,0.0
Kayle,Warwick,23,18,78.26
Caitlyn,Graves,2,0,0.0
Aatrox,Sett,9,1,11.11
Hwei,Udyr,6,6,100.0
Kindred,Fiddlesticks,7,0,0.0
Sylas,Diana,19,10,52.63
Soraka,Ekko,8,7,87.5
Azir,Warwick,7,7,100.0
Mel,Ekko,4,0,0.0
Veigar,Talon,3,0,0.0
Zac,Warwick,18,10,55.56
Ekko,Nocturne,5,4,80.0
Trundle,Warwick,9,3,33.33
Swain,Amumu,4,4,100.0
Kindred,Volibear,6,0,0.0
Rumble,Warwick,10,5,50.0
Udyr,Ivern,22,9,40.91
Yorick,Warwick,23,16,69.57
Syndra,Naafiri,3,0,0.0
Trundle,Diana,11,8,72.73
Swain,Nunu & Willump,5,2,40.0
Trundle,Sejuani,7,7,100.0
Neeko,Ivern,8,8,100.0
Azir,Kaisa,4,4,100.0
Gnar,Sylas,4,3,75.0
Tryndamere,Graves,21,6,28.57
Neeko,Lillia,4,0,0.0
Neeko,Elise,2,2,100.0
Caitlyn,Talon,2,0,0.0
Caitlyn,Hecarim,1,1,100.0
Neeko,Nasus,2,0,0.0
Neeko,Warwick,1,0,0.0
Smolder,Elise,10,0,0.0
Olaf,Warwick,7,0,0.0
Pantheon,Amumu,9,3,33.33
Jarvan IV,Udyr,1,1,100.0
Nautilus,Elise,3,3,100.0
Mel,Elise,3,3,100.0
Graves,Nocturne,5,5,100.0
Nasus,Rumble,6,0,0.0
Azir,Dr. Mundo,6,6,100.0
Naafiri,Udyr,4,4,100.0
Volibear,Shyvana,7,1,14.29
Ekko,Volibear,7,0,0.0
Ekko,Wukong,3,0,0.0
Katarina,Warwick,4,4,100.0
Trundle,Skarner,3,2,66.67
Camille,Brand,2,2,100.0
Jax,Sett,3,3,100.0
Yuumi,Hecarim,1,0,0.0
Chogath,Kaisa,4,4,100.0
Malzahar,KhaZix,4,0,0.0
Graves,Vi,4,4,100.0
Graves,Lee Sin,6,0,0.0
Fiddlesticks,Trundle,7,6,85.71
Lulu,Nunu & Willump,4,4,100.0
Lulu,Briar,4,0,0.0
Graves,Jarvan IV,8,8,100.0
Lux,Gragas,2,2,100.0
Hecarim,Thresh,3,0,0.0
Lucian,Jarvan IV,3,2,66.67
Sett,Nasus,2,0,0.0
Urgot,Mordekaiser,4,3,75.0
Viktor,Briar,2,2,100.0
Urgot,Sylas,13,9,69.23
Gwen,Nasus,3,3,100.0
Fiddlesticks,Xin Zhao,8,3,37.5
Fiddlesticks,Viego,20,16,80.0
Zeri,Shaco,2,1,50.0
Tahm Kench,Evelynn,1,1,100.0
Urgot,Sejuani,15,4,26.67
Jarvan IV,Kayn,4,0,0.0
Jayce,Vayne,4,4,100.0
Udyr,Nunu & Willump,6,3,50.0
Ornn,Mordekaiser,6,6,100.0
Twisted Fate,Wukong,3,3,100.0
Nidalee,Amumu,3,0,0.0
Trundle,Elise,12,4,33.33
Lulu,Rengar,13,3,23.08
Fiddlesticks,Zed,7,4,57.14
Vladimir,Warwick,8,5,62.5
Kaisa,Shaco,3,0,0.0
Maokai,Lillia,7,5,71.43
Darius,Maokai,19,17,89.47
Udyr,Maokai,14,0,0.0
Lulu,Master Yi,3,3,100.0
Camille,Sion,3,0,0.0
Tryndamere,Chogath,1,0,0.0
Swain,Kayle,1,1,100.0
KSante,Kayle,2,0,0.0
Darius,Yone,4,0,0.0
Renekton,Amumu,5,2,40.0
Udyr,Qiyana,4,2,50.0
Malzahar,Xin Zhao,4,0,0.0
Elise,Vi,2,0,0.0
Katarina,Sejuani,2,2,100.0
Ivern,Vayne,3,0,0.0
Graves,Fiddlesticks,6,6,100.0
Sion,Amumu,10,0,0.0
Darius,Amumu,22,12,54.55
Naafiri,Maokai,3,0,0.0
Viktor,Kayle,2,2,100.0
Yorick,Tristana,3,3,100.0
Zed,Hecarim,10,4,40.0
Udyr,Fiddlesticks,4,0,0.0
Aurelion Sol,Zed,3,3,100.0
Graves,Warwick,4,0,0.0
Graves,Belveth,1,1,100.0
Kindred,Vi,5,0,0.0
Sett,Ambessa,8,4,50.0
Lulu,Hecarim,5,5,100.0
Lulu,Kaisa,4,4,100.0
Lulu,Shyvana,3,0,0.0
Zeri,Lillia,2,0,0.0
Jayce,Darius,2,0,0.0
Singed,Zeri,2,0,0.0
Vladimir,Taliyah,4,3,75.0
Hwei,Evelynn,6,0,0.0
Gragas,Vayne,5,4,80.0
Malzahar,Qiyana,5,0,0.0
Tahm Kench,Skarner,2,0,0.0
Kayn,Diana,8,6,75.0
Olaf,Hecarim,21,9,42.86
Tahm Kench,Xin Zhao,4,4,100.0
Zac,Diana,12,5,41.67
Jarvan IV,Gwen,1,1,100.0
Gnar,Olaf,8,5,62.5
Udyr,Jax,7,3,42.86
Gnar,Maokai,8,6,75.0
Zed,Qiyana,6,0,0.0
Qiyana,Briar,3,1,33.33
Mel,Kayn,3,0,0.0
KogMaw,Belveth,3,3,100.0
Graves,Sion,1,0,0.0
Bard,Lee Sin,3,3,100.0
Urgot,Briar,11,3,27.27
Kalista,KhaZix,2,0,0.0
Gnar,Brand,3,2,66.67
Tahm Kench,Viego,12,7,58.33
Tryndamere,Neeko,3,1,33.33
Ambessa,Sion,4,4,100.0
Illaoi,Evelynn,1,0,0.0
Zeri,Zac,1,1,100.0
Wukong,Rumble,1,1,100.0
Anivia,Mordekaiser,1,0,0.0
Kassadin,Kindred,11,11,100.0
Wukong,Olaf,1,1,100.0
Malzahar,Skarner,1,0,0.0
Singed,Neeko,1,0,0.0
Skarner,Maokai,7,0,0.0
Yasuo,Akshan,2,0,0.0
Hwei,Volibear,1,0,0.0
Galio,Briar,1,0,0.0
Illaoi,Shaco,10,2,20.0
Reksai,Naafiri,2,0,0.0
Trundle,Graves,9,2,22.22
Hecarim,Gwen,4,0,0.0
Maokai,Master Yi,18,12,66.67
Heimerdinger,Warwick,2,0,0.0
Kennen,Maokai,5,2,40.0
Jarvan IV,Maokai,2,0,0.0
Shen,Vayne,5,4,80.0
Mordekaiser,Vayne,5,0,0.0
Gnar,Warwick,19,8,42.11
Shaco,Kayn,2,0,0.0
Akshan,Elise,1,1,100.0
Tryndamere,Briar,12,9,75.0
Trundle,Master Yi,16,16,100.0
Ekko,Zed,12,11,91.67
Vladimir,Mordekaiser,1,0,0.0
Sylas,Rammus,3,3,100.0
Lillia,Talon,3,3,100.0
Aurora,Lillia,9,8,88.89
Cassiopeia,Ivern,6,6,100.0
Kennen,Tryndamere,5,3,60.0
Graves,Talon,2,0,0.0
Singed,Gragas,8,2,25.0
Zed,Fiddlesticks,3,0,0.0
Pantheon,Morgana,5,1,20.0
Graves,Kayn,5,2,40.0
Pantheon,Shyvana,6,3,50.0
Karthus,Ivern,2,0,0.0
Pantheon,Brand,6,6,100.0
Maokai,Xin Zhao,10,10,100.0
Darius,Sion,3,0,0.0
Dr. Mundo,Maokai,10,1,10.0
Ivern,Master Yi,1,1,100.0
Varus,Warwick,4,4,100.0
Kayle,Amumu,15,14,93.33
Jarvan IV,Lillia,3,3,100.0
Katarina,Aatrox,2,0,0.0
Ekko,Graves,3,0,0.0
Rumble,Sett,1,1,100.0
Udyr,Rammus,3,3,100.0
KSante,Urgot,2,0,0.0
Vex,Talon,2,2,100.0
Udyr,Warwick,7,6,85.71
Ryze,Vayne,2,2,100.0
Tahm Kench,Shyvana,2,0,0.0
Rammus,Talon,1,0,0.0
Graves,Jax,6,4,66.67
Lulu,Kindred,4,0,0.0
Aurora,Gragas,2,0,0.0
Heimerdinger,Elise,2,0,0.0
Singed,Karthus,29,19,65.52
Urgot,Morgana,6,5,83.33
Fiora,Malphite,2,0,0.0
Karma,Sejuani,3,3,100.0
Lulu,Mordekaiser,2,0,0.0
Gangplank,Kaisa,2,2,100.0
Taliyah,Vi,5,4,80.0
Heimerdinger,Vayne,4,4,100.0
Urgot,Vayne,1,1,100.0
Kayn,Volibear,7,5,71.43
Warwick,Amumu,13,10,76.92
Varus,Shaco,7,3,42.86
Mordekaiser,Evelynn,8,6,75.0
Nasus,Yorick,1,1,100.0
Olaf,Elise,6,2,33.33
Sion,Kayle,2,2,100.0
Corki,Dr. Mundo,2,2,100.0
Maokai,Nocturne,3,3,100.0
Olaf,Yuumi,1,0,0.0
Jhin,Udyr,2,2,100.0
Akshan,Warwick,4,4,100.0
Trundle,Sett,1,0,0.0
Dr. Mundo,Taric,1,1,100.0
Wukong,Briar,1,1,100.0
Kayn,Gragas,1,1,100.0
Smolder,Wukong,9,4,44.44
Gnar,Vayne,5,5,100.0
Skarner,Diana,2,2,100.0
Galio,Master Yi,15,12,80.0
Aurelion Sol,Lee Sin,12,5,41.67
Kassadin,Zac,3,3,100.0
Dr. Mundo,Sett,1,1,100.0
Viego,Zac,1,0,0.0
Singed,Brand,2,0,0.0
Sett,Teemo,3,3,100.0
Kayn,Kindred,13,5,38.46
Viego,Wukong,8,1,12.5
Lulu,Vi,12,10,83.33
Mordekaiser,Brand,3,0,0.0
Tahm Kench,Graves,8,8,100.0
Anivia,Warwick,3,0,0.0
Orianna,Kayn,2,2,100.0
Kayn,Amumu,4,4,100.0
Aphelios,Rengar,1,0,0.0
Ezreal,Zac,3,3,100.0
Kassadin,Mordekaiser,2,0,0.0
KSante,Varus,1,0,0.0
Zed,Warwick,2,2,100.0
Sett,Sion,1,0,0.0
Veigar,Nocturne,2,0,0.0
Kaisa,Xin Zhao,5,3,60.0
Kennen,Mordekaiser,3,0,0.0
Zac,Kaisa,3,3,100.0
Malzahar,Rammus,3,3,100.0
Karma,Dr. Mundo,4,0,0.0
Pantheon,Warwick,18,2,11.11
Malzahar,Zac,6,3,50.0
Udyr,Skarner,5,0,0.0
Aphelios,Ekko,1,1,100.0
Ashe,Hecarim,2,2,100.0
Singed,Amumu,8,7,87.5
Xayah,Jax,1,1,100.0
Wukong,Zac,3,3,100.0
Akali,Olaf,3,0,0.0
Kayle,Chogath,5,5,100.0
Galio,Graves,9,4,44.44
Mordekaiser,Maokai,5,0,0.0
Fiddlesticks,Graves,4,0,0.0
Shyvana,Rengar,2,0,0.0
Gwen,Tryndamere,1,1,100.0
Ahri,Mordekaiser,1,0,0.0
Yone,Maokai,7,4,57.14
Yone,Ambessa,3,3,100.0
Nasus,Brand,3,1,33.33
Nidalee,Lillia,3,2,66.67
Aatrox,Varus,1,0,0.0
Nasus,Amumu,10,5,50.0
Kayn,Talon,11,3,27.27
Zac,Trundle,8,3,37.5
Trundle,Brand,1,1,100.0
Trundle,Qiyana,9,0,0.0
Warwick,Mordekaiser,4,2,50.0
Twisted Fate,KhaZix,3,0,0.0
Malphite,Morgana,6,1,16.67
Tahm Kench,Diana,5,0,0.0
Dr. Mundo,Reksai,20,15,75.0
Rumble,Brand,1,1,100.0
KSante,Nasus,2,0,0.0
Hecarim,Belveth,2,2,100.0
Hwei,Qiyana,2,0,0.0
Hwei,Gragas,3,3,100.0
Irelia,Warwick,6,2,33.33
Mel,Warwick,1,0,0.0
Skarner,Fiddlesticks,3,3,100.0
Tahm Kench,Kayn,6,1,16.67
Tahm Kench,Lee Sin,15,2,13.33
Tahm Kench,Belveth,7,6,85.71
Fiddlesticks,Pantheon,9,7,77.78
Skarner,Master Yi,1,1,100.0
Graves,Briar,2,2,100.0
Tahm Kench,Lillia,9,7,77.78
Udyr,Ambessa,4,1,25.0
