champion1,champion2,champion3,games,wins,win_rate
Lillia,Aatrox,Lux,11,6,54.55
Diana,Ambessa,Lissandra,5,5,100.0
Udyr,Darius,Kayle,6,0,0.0
Viego,Rumble,Singed,2,0,0.0
Kindred,Gangplank,LeBlanc,3,2,66.67
Draven,Renekton,Yasuo,3,3,100.0
Master Yi,Jax,Akali,7,5,71.43
Viego,Riven,Aphelios,4,0,0.0
Hecarim,Renekton,Irelia,5,0,0.0
Udyr,Yasuo,Orianna,6,0,0.0
Rammus,Shen,Chogath,3,3,100.0
Lee Sin,Chogath,Vladimir,6,5,83.33
Xin Zhao,Yorick,Twisted Fate,6,0,0.0
Pantheon,Gwen,Mel,5,5,100.0
Lee Sin,Akali,Fizz,4,1,25.0
Pantheon,Volibear,Syndra,4,1,25.0
Neeko,Jayce,Qiyana,2,0,0.0
Kayn,Gangplank,Annie,3,0,0.0
Nidalee,Olaf,Cassiopeia,4,0,0.0
Jarvan IV,Yorick,Ahri,2,2,100.0
Nidalee,Yone,Talon,2,0,0.0
Graves,Chogath,Gragas,2,0,0.0
Belveth,Singed,Anivia,4,0,0.0
Lillia,Gangplank,Akali,1,0,0.0
Jarvan IV,Chogath,Kayle,1,1,100.0
Xin Zhao,Lulu,Yone,1,0,0.0
Viego,Varus,Morgana,2,2,100.0
Vi,Chogath,Taliyah,13,3,23.08
Poppy,Gragas,Taliyah,5,0,0.0
Pantheon,Aurora,Annie,9,9,100.0
Zed,Aatrox,LeBlanc,4,1,25.0
Trundle,Chogath,Taliyah,2,1,50.0
Karthus,Poppy,VelKoz,3,0,0.0
Lee Sin,Rumble,Qiyana,5,3,60.0
Xin Zhao,Gangplank,Ryze,17,5,29.41
Rengar,Chogath,Riven,3,3,100.0
Lee Sin,Gangplank,Singed,4,0,0.0
Vi,Riven,Singed,2,0,0.0
Belveth,Gragas,Gangplank,2,2,100.0
Viego,Aurora,Sion,4,1,25.0
Lee Sin,Ambessa,Tristana,3,2,66.67
Gragas,Renekton,Sylas,2,0,0.0
Zed,Gwen,Syndra,14,8,57.14
Olaf,Sion,Aurora,1,1,100.0
Diana,Pantheon,Yone,8,6,75.0
Wukong,Chogath,Katarina,3,3,100.0
Rengar,Chogath,Zoe,1,0,0.0
Elise,Quinn,Zed,2,2,100.0
Camille,Chogath,Vladimir,2,0,0.0
Lillia,Jayce,Aphelios,2,0,0.0
Warwick,Gragas,Sylas,1,0,0.0
Jax,Gwen,Orianna,1,1,100.0
Kindred,Aatrox,VelKoz,1,0,0.0
Diana,Nidalee,Ahri,2,2,100.0
Pantheon,Gwen,Akshan,4,0,0.0
Zed,Gragas,Yasuo,9,4,44.44
Zed,Chogath,Vladimir,5,1,20.0
Nidalee,Sion,Zoe,4,4,100.0
Vi,Gragas,Jhin,2,2,100.0
Zed,Chogath,Gangplank,2,0,0.0
Zed,Chogath,Viktor,3,2,66.67
Naafiri,Shen,Katarina,6,2,33.33
Rammus,Chogath,Qiyana,5,0,0.0
Nunu & Willump,KSante,Vladimir,6,5,83.33
Ivern,Jax,Corki,8,8,100.0
Xin Zhao,Olaf,Taliyah,12,0,0.0
Ivern,Jayce,Yone,5,1,20.0
Kindred,Poppy,Zed,2,0,0.0
Ivern,Olaf,Viktor,2,2,100.0
Hecarim,Akali,Jayce,1,0,0.0
Ivern,Aatrox,Azir,3,0,0.0
Fiddlesticks,Ambessa,Annie,2,2,100.0
Ivern,Rumble,Yasuo,4,4,100.0
Fiddlesticks,Jayce,Aurora,7,3,42.86
Ivern,Gragas,Irelia,3,3,100.0
Jarvan IV,KSante,Yone,3,0,0.0
Ivern,Zac,Irelia,2,2,100.0
Dr. Mundo,Yorick,Twisted Fate,2,0,0.0
Udyr,Rengar,Ryze,3,3,100.0
Ivern,Xin Zhao,Ekko,1,1,100.0
KhaZix,Jax,Akshan,2,1,50.0
Lee Sin,Jax,Yasuo,3,2,66.67
Gwen,Nasus,Katarina,2,0,0.0
Rammus,Riven,Yasuo,2,2,100.0
Naafiri,Renekton,Diana,3,3,100.0
Talon,KSante,Katarina,14,2,14.29
Ivern,Fiora,Akshan,3,3,100.0
Ivern,Jax,Kayle,3,0,0.0
Gwen,Renekton,Anivia,1,0,0.0
Ivern,Gwen,Lux,3,0,0.0
Graves,Yorick,Karma,3,3,100.0
Lillia,Pantheon,Azir,5,0,0.0
Ivern,Warwick,Sylas,2,0,0.0
Talon,Smolder,Katarina,2,2,100.0
Sylas,Gangplank,Akali,2,0,0.0
Ivern,Akshan,Yone,2,2,100.0
Naafiri,Volibear,Yasuo,3,3,100.0
Ivern,Vladimir,Renekton,1,0,0.0
Ivern,Renekton,Gangplank,3,3,100.0
Xin Zhao,Shen,Singed,3,0,0.0
Ivern,Poppy,Fizz,1,1,100.0
Rengar,Sett,Ahri,4,3,75.0
Lee Sin,Yorick,Akali,13,10,76.92
Ivern,Dr. Mundo,Yone,6,0,0.0
Ivern,Irelia,Ahri,2,2,100.0
Talon,Renekton,Jhin,2,0,0.0
Wukong,Fiora,KogMaw,1,1,100.0
Ivern,Irelia,Qiyana,1,1,100.0
Ivern,Darius,Ahri,2,2,100.0
Kindred,Rumble,Kayle,1,0,0.0
Talon,Tahm Kench,Xerath,1,0,0.0
Kayn,Dr. Mundo,Taliyah,2,1,50.0
Ivern,Shen,Sylas,6,2,33.33
Ivern,Aatrox,Malphite,1,0,0.0
Karthus,Renekton,Quinn,1,1,100.0
Elise,Kennen,Qiyana,2,0,0.0
Ivern,Urgot,Naafiri,2,2,100.0
Nocturne,Gangplank,Ezreal,1,0,0.0
Udyr,Volibear,Ryze,1,0,0.0
Ivern,Kled,Zac,3,3,100.0
Lee Sin,Yasuo,Ekko,5,0,0.0
Rengar,Chogath,Azir,5,5,100.0
Viego,Renekton,Anivia,14,5,35.71
Dr. Mundo,Sett,Taliyah,3,3,100.0
Udyr,Gangplank,Yasuo,7,1,14.29
Lillia,Gwen,Yone,8,1,12.5
Wukong,Warwick,Orianna,6,6,100.0
Kayn,Fiora,Briar,4,4,100.0
Trundle,Yone,Vladimir,4,0,0.0
Wukong,Fiora,Viktor,10,10,100.0
Vi,Gangplank,Singed,2,2,100.0
Talon,Sion,Lux,3,0,0.0
Zed,Rumble,Azir,9,0,0.0
Nocturne,Rengar,Aurora,1,1,100.0
Viego,Sett,Orianna,6,0,0.0
Taliyah,Renekton,Aurora,2,0,0.0
Vi,Riven,Kaisa,2,2,100.0
Vi,Corki,Jayce,3,3,100.0
Shyvana,Malphite,Aurora,3,0,0.0
Fiddlesticks,Ambessa,Aurora,3,3,100.0
Mordekaiser,Aatrox,Ahri,3,0,0.0
Naafiri,Renekton,Lissandra,4,2,50.0
Lee Sin,Gnar,Zed,3,0,0.0
Volibear,Jax,Katarina,4,4,100.0
Wukong,Chogath,Lux,4,0,0.0
Wukong,Gwen,Akali,15,5,33.33
Talon,Yone,Quinn,2,2,100.0
Taliyah,Rumble,Qiyana,2,0,0.0
Lee Sin,Ambessa,Hwei,17,7,41.18
Udyr,Gangplank,Zed,2,2,100.0
Lee Sin,Ornn,Naafiri,1,0,0.0
Fiddlesticks,Anivia,Jayce,3,0,0.0
Hecarim,Riven,Hwei,12,10,83.33
Zed,Singed,Aurora,6,1,16.67
Ekko,Yasuo,Galio,2,1,50.0
Trundle,Rengar,Viktor,1,0,0.0
Udyr,Jayce,Taliyah,7,6,85.71
Shyvana,Ambessa,Lucian,4,0,0.0
Ekko,Poppy,Lissandra,3,0,0.0
Pantheon,Gwen,Galio,1,0,0.0
Master Yi,Gangplank,Taliyah,10,10,100.0
Kayn,Ryze,Syndra,1,1,100.0
Karthus,Gangplank,Lux,2,0,0.0
Hecarim,Yasuo,Mel,4,4,100.0
Rengar,Riven,Zilean,1,0,0.0
Diana,Pantheon,Ahri,1,1,100.0
Pantheon,Jax,Ahri,29,7,24.14
Xin Zhao,Gnar,Veigar,6,3,50.0
KhaZix,Zed,Akali,2,0,0.0
Lee Sin,Poppy,Mel,3,2,66.67
Shaco,Darius,Kayle,1,0,0.0
Pantheon,Zac,Katarina,3,2,66.67
Wukong,Ambessa,Annie,7,6,85.71
Viego,Irelia,Annie,7,7,100.0
Karthus,Renekton,Ryze,3,1,33.33
Elise,Warwick,Yasuo,1,0,0.0
Urgot,Gangplank,Lissandra,1,1,100.0
Xin Zhao,Varus,Ahri,3,3,100.0
Pantheon,Yasuo,Xerath,4,0,0.0
Nocturne,Aatrox,Rumble,1,0,0.0
Lee Sin,Tryndamere,Ahri,3,2,66.67
Rengar,Jayce,Yasuo,3,1,33.33
Rammus,Yorick,Lissandra,2,2,100.0
KhaZix,Riven,Zed,1,1,100.0
Lee Sin,Gragas,Katarina,8,4,50.0
Diana,Akshan,Yasuo,3,3,100.0
Rengar,Warwick,Vladimir,1,1,100.0
Lillia,Aatrox,Pantheon,3,1,33.33
Fiddlesticks,Jayce,Tristana,4,3,75.0
Gragas,Ambessa,Talon,1,1,100.0
Jarvan IV,Ambessa,Gwen,1,0,0.0
Qiyana,Sion,Sylas,2,1,50.0
Poppy,Ambessa,Katarina,1,1,100.0
Naafiri,Dr. Mundo,Orianna,3,2,66.67
Ekko,Warwick,Vladimir,1,0,0.0
KhaZix,Kennen,Twisted Fate,3,3,100.0
Ekko,Warwick,Akali,1,0,0.0
Nunu & Willump,Warwick,Vex,1,1,100.0
Rengar,Gnar,Katarina,1,0,0.0
Wukong,Ryze,Corki,1,0,0.0
Rammus,Poppy,Katarina,2,1,50.0
Volibear,Ambessa,Zed,4,1,25.0
Viego,Renekton,Aurelion Sol,7,5,71.43
Lee Sin,Poppy,Orianna,2,1,50.0
Wukong,Riven,Teemo,1,1,100.0
Talon,Ryze,Tristana,1,0,0.0
Nocturne,Gangplank,Orianna,14,10,71.43
Ekko,Warwick,Zed,6,6,100.0
Nocturne,Smolder,Sylas,2,2,100.0
Ekko,Gangplank,Akali,4,2,50.0
Hecarim,Aatrox,Corki,1,1,100.0
Zac,Renekton,Yasuo,2,1,50.0
Kindred,Galio,Taliyah,2,2,100.0
Zed,Fiora,Akshan,1,0,0.0
Volibear,Aatrox,Mel,7,2,28.57
Morgana,Shen,Yone,3,3,100.0
Kindred,Aurora,Yone,5,5,100.0
Nocturne,Teemo,Ahri,5,0,0.0
Kayn,Ambessa,Gragas,1,0,0.0
Naafiri,Heimerdinger,Tristana,3,3,100.0
Zac,KSante,Ryze,8,1,12.5
Briar,Gragas,Yasuo,1,0,0.0
Kayn,Ryze,Tryndamere,1,0,0.0
Vi,Shen,Orianna,1,1,100.0
Zac,Poppy,Sylas,1,1,100.0
Ekko,Vladimir,Irelia,1,0,0.0
Zed,Irelia,Ahri,20,12,60.0
Pantheon,Gwen,Malzahar,4,4,100.0
Xin Zhao,Ambessa,Yone,2,2,100.0
Gwen,Sett,Yasuo,3,1,33.33
Ekko,Tahm Kench,Mel,1,1,100.0
Gwen,Zac,Yone,1,0,0.0
Naafiri,Mel,Darius,1,1,100.0
Rengar,Vayne,Sylas,1,0,0.0
Graves,Gangplank,Ahri,2,1,50.0
Ekko,Ambessa,Mel,4,0,0.0
Diana,Poppy,Jayce,3,0,0.0
Hecarim,Camille,Taliyah,7,3,42.86
Naafiri,Vladimir,Tristana,1,1,100.0
Reksai,Jayce,Twisted Fate,3,2,66.67
Warwick,Ambessa,Qiyana,1,0,0.0
Talon,Tahm Kench,Katarina,1,1,100.0
Naafiri,Irelia,Viktor,1,1,100.0
Volibear,Aurora,Mel,2,0,0.0
Xin Zhao,Sion,Zed,9,2,22.22
Viego,Jayce,Tristana,2,2,100.0
Zed,Dr. Mundo,Lux,4,4,100.0
Wukong,Naafiri,Mel,2,2,100.0
Hecarim,Dr. Mundo,Zilean,5,3,60.0
Zac,Sett,Ekko,1,1,100.0
Graves,Jayce,Mel,2,1,50.0
Wukong,Yorick,Azir,2,1,50.0
Zac,Gragas,Mel,1,1,100.0
Xin Zhao,Aatrox,Aurelion Sol,4,1,25.0
Rengar,Fiora,Lux,3,2,66.67
Zed,Gangplank,Ahri,15,4,26.67
Talon,Aurora,LeBlanc,5,5,100.0
Nidalee,Darius,Pantheon,3,3,100.0
Sejuani,Gwen,Katarina,1,0,0.0
Kindred,Kennen,Hwei,5,1,20.0
Vi,Kled,KogMaw,4,4,100.0
Gwen,Aurora,Ambessa,4,0,0.0
Wukong,Darius,Aurora,7,0,0.0
KhaZix,Renekton,Katarina,4,1,25.0
Master Yi,Kled,Yone,2,2,100.0
Nidalee,Gangplank,Qiyana,3,1,33.33
Jax,Mordekaiser,Zed,1,1,100.0
Xin Zhao,Gwen,Kayle,6,5,83.33
Kindred,Kled,Katarina,3,3,100.0
Naafiri,Kled,Ryze,2,0,0.0
Wukong,Gangplank,KogMaw,4,4,100.0
Master Yi,Rumble,Smolder,3,0,0.0
Shaco,Tryndamere,Ezreal,3,3,100.0
Ambessa,Kennen,Yasuo,4,3,75.0
Naafiri,Riven,Zilean,3,0,0.0
Viego,Renekton,Zoe,12,12,100.0
KhaZix,Rumble,Ambessa,6,0,0.0
Graves,Olaf,Twisted Fate,1,0,0.0
Dr. Mundo,Riven,Rakan,3,3,100.0
Rengar,Gwen,LeBlanc,7,2,28.57
Xin Zhao,Gangplank,Lux,5,0,0.0
Diana,Gnar,Yasuo,14,3,21.43
Udyr,Shen,Qiyana,4,2,50.0
Volibear,Illaoi,Camille,2,0,0.0
Ekko,Urgot,Hwei,5,2,40.0
Hecarim,Yorick,Malzahar,1,0,0.0
Udyr,Pantheon,Taliyah,1,1,100.0
Pantheon,Ahri,Vladimir,4,0,0.0
Darius,Ryze,Sylas,4,4,100.0
Skarner,Riven,Vladimir,7,3,42.86
Diana,Sion,Lux,1,0,0.0
Lee Sin,Warwick,Irelia,1,1,100.0
Trundle,Azir,Qiyana,3,0,0.0
Hecarim,Riven,Taliyah,12,8,66.67
Vi,Rumble,Nunu & Willump,1,0,0.0
Qiyana,Katarina,Singed,1,1,100.0
Kindred,Poppy,Viktor,1,0,0.0
Zed,Poppy,Lux,2,0,0.0
Ekko,Ambessa,Viktor,6,5,83.33
Dr. Mundo,Warwick,Syndra,2,0,0.0
Ekko,KSante,Akali,2,2,100.0
Kayn,Warwick,Zed,5,0,0.0
Kayn,Rumble,Swain,1,1,100.0
Zed,Ryze,Ezreal,1,0,0.0
Nocturne,Aurora,Aatrox,2,0,0.0
Viego,Jayce,Irelia,6,3,50.0
Hecarim,Singed,Ahri,1,0,0.0
Naafiri,Dr. Mundo,Viktor,3,2,66.67
Shaco,Singed,Azir,2,2,100.0
Lee Sin,Sion,Fizz,5,2,40.0
Kindred,Swain,LeBlanc,1,0,0.0
Nidalee,Camille,Qiyana,1,1,100.0
Jarvan IV,Gwen,Twisted Fate,9,8,88.89
Xin Zhao,Shen,Zed,5,4,80.0
Diana,Fiora,Varus,1,0,0.0
Nocturne,Aurora,Talon,3,3,100.0
Kindred,Chogath,Viktor,3,3,100.0
Udyr,Renekton,Ekko,3,0,0.0
Ekko,Zed,Viktor,5,0,0.0
Qiyana,Dr. Mundo,LeBlanc,5,5,100.0
Kayn,Zeri,Cassiopeia,1,1,100.0
Belveth,Darius,Vladimir,1,0,0.0
Naafiri,Fiora,Ezreal,3,3,100.0
Nocturne,Yasuo,Twisted Fate,5,1,20.0
Lee Sin,Camille,Lux,12,9,75.0
Udyr,Anivia,Orianna,3,3,100.0
Wukong,Sion,Kassadin,3,0,0.0
Udyr,Poppy,Heimerdinger,1,0,0.0
Talon,Volibear,Yasuo,1,1,100.0
Diana,Gnar,Yone,7,5,71.43
Udyr,Gragas,Anivia,2,0,0.0
Sejuani,Irelia,Kayle,2,2,100.0
Rengar,KSante,Anivia,3,1,33.33
Udyr,Irelia,Lux,4,1,25.0
Rengar,Aatrox,Ahri,6,3,50.0
Lillia,Sion,Zed,1,0,0.0
Jax,Shen,Anivia,3,0,0.0
Talon,Aatrox,Karthus,1,0,0.0
Ekko,Sion,Yasuo,11,1,9.09
Vi,Corki,Singed,1,1,100.0
Kayn,Rengar,Singed,1,0,0.0
Lillia,Gangplank,Singed,1,0,0.0
Lillia,Yone,Sion,1,0,0.0
Naafiri,Nidalee,Singed,1,1,100.0
Pantheon,Zed,Vladimir,5,4,80.0
Skarner,Riven,Katarina,1,1,100.0
Lillia,Ambessa,Zoe,4,3,75.0
Zyra,Cassiopeia,Renekton,1,0,0.0
Ekko,Dr. Mundo,Yasuo,8,6,75.0
Karthus,Vladimir,Yunara,1,0,0.0
Trundle,Riven,Jayce,1,0,0.0
Pantheon,Gangplank,Akali,4,2,50.0
Lee Sin,Sion,Lux,3,1,33.33
Udyr,Gwen,Morgana,2,2,100.0
Neeko,Gwen,Yasuo,2,0,0.0
Wukong,Yorick,Ryze,2,2,100.0
Lillia,Aatrox,Qiyana,4,1,25.0
Jarvan IV,Azir,Qiyana,1,0,0.0
Wukong,Aatrox,Annie,6,6,100.0
KhaZix,Shen,Akali,6,0,0.0
Ekko,Camille,Katarina,8,6,75.0
Nunu & Willump,Renekton,Ezreal,4,4,100.0
Udyr,Gangplank,Diana,2,2,100.0
Wukong,Chogath,Viktor,1,0,0.0
Udyr,Sion,Kassadin,2,2,100.0
Skarner,Renekton,Elise,2,2,100.0
KhaZix,Poppy,Yasuo,2,0,0.0
Ekko,Yorick,Taliyah,2,2,100.0
Lee Sin,Chogath,Aurelion Sol,1,1,100.0
Vi,Aatrox,Lux,2,1,50.0
Skarner,Jayce,Lux,1,1,100.0
Hecarim,Jax,Swain,1,1,100.0
Lee Sin,Gangplank,Xerath,6,6,100.0
Nidalee,Lulu,Tristana,3,3,100.0
Gwen,Gnar,Aurora,3,0,0.0
Elise,Jax,Ahri,7,0,0.0
Kayn,Lux,Zoe,2,2,100.0
Udyr,Dr. Mundo,Diana,4,2,50.0
Elise,Camille,Ahri,2,2,100.0
Lee Sin,Akali,Kalista,1,0,0.0
Belveth,Trundle,Ahri,1,1,100.0
Xin Zhao,Kayn,Syndra,1,0,0.0
Xin Zhao,Renekton,Lux,2,2,100.0
Vi,Garen,Annie,7,0,0.0
KhaZix,Jax,Elise,2,2,100.0
Qiyana,Fiora,Aurora,5,3,60.0
Kindred,Gragas,Seraphine,1,1,100.0
Elise,Kled,Qiyana,1,1,100.0
Elise,Riven,Qiyana,2,2,100.0
Shaco,Riven,Veigar,3,0,0.0
Shyvana,Shen,Lux,3,0,0.0
Diana,Yasuo,Yone,9,7,77.78
Lee Sin,Sion,Zac,2,2,100.0
Lillia,Aatrox,Ahri,2,0,0.0
Ekko,Aatrox,Zilean,2,0,0.0
Xin Zhao,Yorick,Viktor,4,3,75.0
Naafiri,Yone,Syndra,4,1,25.0
Udyr,Fiora,Ahri,10,5,50.0
Xin Zhao,Cassiopeia,Sylas,9,5,55.56
Lee Sin,Jayce,Yone,4,1,25.0
Volibear,Chogath,Aurora,3,3,100.0
Lee Sin,Rumble,Jayce,1,1,100.0
Vi,Yasuo,Annie,6,3,50.0
Lee Sin,Irelia,Lux,11,5,45.45
Ivern,Camille,Yasuo,2,0,0.0
Gragas,Zed,Katarina,2,2,100.0
Xin Zhao,Aurelion Sol,Azir,1,0,0.0
Ekko,Urgot,Nasus,1,1,100.0
Lee Sin,Quinn,Mel,1,0,0.0
Xin Zhao,Mordekaiser,Rakan,1,1,100.0
Nidalee,Wukong,Aurelion Sol,1,1,100.0
Lee Sin,Dr. Mundo,Sona,1,0,0.0
Lee Sin,Riven,Ekko,4,2,50.0
KhaZix,Pantheon,Vex,1,0,0.0
Pantheon,Kennen,Lissandra,2,0,0.0
Zyra,Camille,Nocturne,1,1,100.0
Vi,Gragas,Ambessa,1,0,0.0
Ekko,Smolder,Irelia,1,1,100.0
Xin Zhao,Ambessa,Anivia,14,12,85.71
Rammus,Yorick,Azir,6,2,33.33
Zed,Ambessa,Renekton,4,0,0.0
Rammus,Aurora,Yone,4,4,100.0
Rammus,Renekton,Annie,5,5,100.0
Kayn,Riven,Morgana,5,0,0.0
Hecarim,Zac,Zilean,1,0,0.0
Rammus,Yorick,Yasuo,1,1,100.0
Master Yi,Camille,Yasuo,2,0,0.0
Rammus,Cassiopeia,Aurelion Sol,2,2,100.0
Rammus,Riven,Hwei,3,2,66.67
Briar,Gwen,Twisted Fate,4,0,0.0
Lillia,Master Yi,Sett,1,0,0.0
Rammus,Renekton,Diana,1,1,100.0
Jarvan IV,Anivia,Syndra,1,0,0.0
Naafiri,Ambessa,Morgana,1,0,0.0
Rammus,Vayne,Akali,1,1,100.0
Rammus,Jayce,Vladimir,2,2,100.0
Lillia,Draven,Smolder,2,0,0.0
Rammus,Sett,Yasuo,2,0,0.0
Jarvan IV,Camille,Ahri,2,0,0.0
Zed,Gangplank,Irelia,2,2,100.0
Gwen,Chogath,Corki,7,7,100.0
Trundle,Aatrox,Anivia,2,0,0.0
Rammus,Yasuo,Anivia,1,1,100.0
Udyr,Teemo,Azir,2,2,100.0
Rammus,Quinn,Azir,2,2,100.0
Trundle,Akali,Ahri,2,0,0.0
Naafiri,Irelia,Nidalee,1,0,0.0
Kayn,Camille,Zac,1,1,100.0
Lillia,Rumble,Akshan,1,1,100.0
Rammus,Ambessa,Singed,1,0,0.0
Rengar,Aatrox,Zed,3,3,100.0
Rammus,Ambessa,Jayce,3,0,0.0
Rammus,Mordekaiser,Katarina,4,4,100.0
Dr. Mundo,Shen,Zed,6,0,0.0
Jarvan IV,Gangplank,Lissandra,3,1,33.33
Nunu & Willump,Singed,Varus,2,2,100.0
Jarvan IV,Ryze,Yasuo,19,13,68.42
Gwen,Jayce,Vex,1,1,100.0
Ekko,Yone,Brand,4,4,100.0
Rammus,Irelia,Zoe,3,3,100.0
Udyr,Riven,Yasuo,10,7,70.0
Jarvan IV,Renekton,Cassiopeia,3,3,100.0
Sejuani,Aatrox,Gragas,4,1,25.0
Jarvan IV,Jax,Nunu & Willump,2,2,100.0
Nunu & Willump,Gwen,Ahri,1,0,0.0
Kindred,Mordekaiser,Gwen,1,0,0.0
Naafiri,Yorick,Zoe,5,3,60.0
Jarvan IV,Aatrox,Vladimir,10,7,70.0
Rammus,Singed,Smolder,3,0,0.0
Skarner,Riven,Ahri,9,2,22.22
Rammus,Warwick,Annie,2,0,0.0
Rengar,Yorick,Lux,3,3,100.0
Rammus,Irelia,Ryze,2,0,0.0
Ekko,Poppy,Kayle,2,2,100.0
Ekko,Ornn,Ezreal,3,0,0.0
Naafiri,Shen,Kassadin,6,3,50.0
Rammus,Rumble,Lee Sin,1,0,0.0
Jarvan IV,Riven,Qiyana,1,0,0.0
Ekko,Pantheon,Aurora,1,1,100.0
Rammus,Jayce,Sylas,4,1,25.0
Rammus,Shen,Aurora,1,0,0.0
Ekko,Chogath,Corki,1,0,0.0
Rammus,Camille,Diana,1,1,100.0
Udyr,Kennen,Corki,1,0,0.0
Lee Sin,Malphite,Ambessa,3,0,0.0
Rammus,Gwen,Lee Sin,1,1,100.0
Rammus,Yorick,Syndra,1,1,100.0
Pantheon,Aatrox,Zed,5,1,20.0
Skarner,Kennen,Irelia,2,2,100.0
Viego,Nocturne,Sylas,4,0,0.0
Ivern,Camille,Azir,3,0,0.0
Jarvan IV,Lux,Tristana,3,3,100.0
Rammus,Gangplank,Lux,3,0,0.0
Gwen,Singed,Yasuo,3,3,100.0
Rammus,Tristana,Sylas,1,0,0.0
Viego,Gwen,Pantheon,8,7,87.5
Kayn,Sion,Aurora,7,0,0.0
Kindred,Yone,Zed,2,0,0.0
Jarvan IV,KogMaw,Azir,1,1,100.0
Volibear,Dr. Mundo,Orianna,1,0,0.0
Ekko,Vladimir,Zed,5,5,100.0
Zed,Aatrox,Anivia,4,2,50.0
Fiddlesticks,KSante,Aurora,1,0,0.0
Udyr,Sett,Anivia,1,1,100.0
Ivern,Ambessa,Yasuo,8,6,75.0
Ekko,Nidalee,Jhin,1,0,0.0
Xin Zhao,Jayce,Qiyana,1,1,100.0
Dr. Mundo,Rumble,Yone,2,1,50.0
Gwen,Gragas,Lucian,1,1,100.0
KhaZix,Malphite,Yasuo,1,1,100.0
Jax,Sylas,Aurora,1,0,0.0
Graves,Sion,Ekko,2,2,100.0
Zed,Ambessa,Zoe,15,8,53.33
Viego,Cassiopeia,Orianna,5,0,0.0
Fiddlesticks,Camille,Sylas,3,1,33.33
Qiyana,Azir,Mel,2,0,0.0
Pantheon,Riven,Singed,2,2,100.0
Poppy,Azir,Zoe,2,2,100.0
Udyr,Camille,Sylas,3,2,66.67
Elise,Sion,Orianna,3,3,100.0
Zyra,Sion,Zed,3,0,0.0
Gragas,Sett,Aurora,1,0,0.0
Naafiri,Jayce,Ahri,12,4,33.33
Rammus,Camille,Smolder,2,2,100.0
Zed,Cassiopeia,Akali,2,2,100.0
Lee Sin,Sion,Ziggs,1,1,100.0
Jarvan IV,Fiora,Akali,6,4,66.67
Lee Sin,Nidalee,Orianna,4,0,0.0
Talon,Nocturne,Zoe,3,3,100.0
Shyvana,Riven,Mel,2,2,100.0
Udyr,Irelia,Syndra,2,0,0.0
Pantheon,Gnar,Zoe,9,8,88.89
Xin Zhao,Zed,Zilean,2,2,100.0
Xin Zhao,Rumble,Annie,1,1,100.0
Karthus,Sett,Yone,5,4,80.0
Zyra,Vladimir,Pantheon,1,1,100.0
Lee Sin,Rumble,Ahri,9,0,0.0
Talon,Quinn,Sylas,2,2,100.0
Zed,Gangplank,Taliyah,17,12,70.59
Zac,Jayce,Irelia,4,1,25.0
Udyr,Yorick,Aurora,5,0,0.0
Elise,Quinn,Ambessa,3,0,0.0
Gwen,Sett,Zed,11,4,36.36
Vi,Gwen,Zed,6,3,50.0
Pantheon,Yone,Zoe,15,10,66.67
Wukong,Ambessa,Singed,7,7,100.0
Diana,Zed,Jayce,1,0,0.0
Shaco,Riven,Garen,3,1,33.33
Zed,Jax,Zilean,12,0,0.0
Zed,KSante,Corki,3,3,100.0
Udyr,Gnar,LeBlanc,3,0,0.0
Udyr,Ambessa,LeBlanc,1,1,100.0
Kindred,Camille,Kayle,4,2,50.0
Udyr,Camille,Yunara,1,0,0.0
Zed,Vayne,Azir,1,1,100.0
Kayn,Mordekaiser,Azir,2,2,100.0
Zed,Gwen,Zac,6,0,0.0
Lee Sin,Zed,Twisted Fate,2,0,0.0
Talon,KSante,Orianna,8,7,87.5
Jax,Renekton,Katarina,3,3,100.0
Lillia,Galio,Yasuo,2,2,100.0
Udyr,Rumble,Smolder,2,0,0.0
Ekko,Jax,Akshan,16,2,12.5
Nunu & Willump,Ambessa,Kayle,7,7,100.0
Vi,Rumble,Heimerdinger,1,1,100.0
Zyra,Ornn,Zed,2,0,0.0
Ekko,Azir,Akshan,2,2,100.0
Udyr,Yone,Taliyah,3,1,33.33
Lee Sin,Irelia,Vladimir,10,3,30.0
Zed,Rumble,Kayle,8,8,100.0
Xin Zhao,Olaf,Swain,1,1,100.0
Udyr,Gangplank,Veigar,1,0,0.0
Ekko,Garen,Viktor,6,1,16.67
Fiddlesticks,Gnar,Ekko,1,0,0.0
Ambessa,Jayce,Rumble,3,0,0.0
Xin Zhao,Gwen,Rumble,3,3,100.0
Volibear,Aatrox,Zilean,3,0,0.0
Shyvana,Sylas,Qiyana,3,3,100.0
Belveth,Irelia,Aurora,3,0,0.0
Kindred,Shen,Yone,4,3,75.0
Talon,Ambessa,Zed,3,0,0.0
Volibear,Galio,Taliyah,3,0,0.0
Gwen,Qiyana,Corki,2,2,100.0
Evelynn,Jax,Annie,2,0,0.0
Taliyah,Darius,Sylas,2,2,100.0
Ekko,Smolder,Tristana,1,0,0.0
Diana,Aurora,Yasuo,5,0,0.0
Xin Zhao,Twisted Fate,Garen,4,4,100.0
Evelynn,Yone,Orianna,1,1,100.0
Wukong,Gwen,Akshan,1,0,0.0
Shaco,Yorick,Galio,4,3,75.0
Zac,Sett,Taliyah,8,4,50.0
